candidate_id,family,template_type,tp_atr_mult,sl_atr_mult,adx_thresh,rsi_overbought,trend_filter,regime_filter_mode,net_pnl,trades,profit_factor,max_drawdown_pct,win_rate,positive_months,negative_months,pnl_cluster,trade_cluster,unique_cluster,trade_log_hash,no_lookahead,hardcoding_status,live_path_audit,executed
CAND_0282,bollinger_expansion_breakout,bollinger_expansion_breakout,1.8,1.2,20,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0391,bollinger_expansion_breakout,bollinger_expansion_breakout,2.0,1.6,25,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0542,bollinger_expansion_breakout,bollinger_expansion_breakout,2.5,1.6,30,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0668,session_filtered_breakout,bollinger_expansion_breakout,2.0,1.5,20,70,ema_200,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0594,bollinger_expansion_breakout,bollinger_expansion_breakout,3.0,1.4,15,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0515,bollinger_expansion_breakout,bollinger_expansion_breakout,2.5,1.4,10,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0352,bollinger_expansion_breakout,bollinger_expansion_breakout,2.0,1.2,10,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0254,bollinger_expansion_breakout,bollinger_expansion_breakout,1.6,1.8,25,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0459,bollinger_expansion_breakout,bollinger_expansion_breakout,2.2,1.6,15,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0291,bollinger_expansion_breakout,bollinger_expansion_breakout,1.8,1.4,10,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0456,bollinger_expansion_breakout,bollinger_expansion_breakout,2.2,1.6,10,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0555,bollinger_expansion_breakout,bollinger_expansion_breakout,2.5,1.8,25,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0201,bollinger_expansion_breakout,bollinger_expansion_breakout,1.6,1.2,10,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0607,bollinger_expansion_breakout,bollinger_expansion_breakout,3.0,1.6,10,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0280,bollinger_expansion_breakout,bollinger_expansion_breakout,1.8,1.2,15,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0422,bollinger_expansion_breakout,bollinger_expansion_breakout,2.0,2.0,30,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0626,bollinger_expansion_breakout,bollinger_expansion_breakout,3.0,1.8,20,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0693,high_pf_conservative,bollinger_expansion_breakout,4.0,1.2,30,68,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0650,mean_reversion,bollinger_mean_reversion,1.5,1.0,20,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0599,bollinger_expansion_breakout,bollinger_expansion_breakout,3.0,1.4,25,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0631,bollinger_expansion_breakout,bollinger_expansion_breakout,3.0,1.8,25,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0258,bollinger_expansion_breakout,bollinger_expansion_breakout,1.6,1.8,30,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0205,bollinger_expansion_breakout,bollinger_expansion_breakout,1.6,1.2,15,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0483,bollinger_expansion_breakout,bollinger_expansion_breakout,2.2,1.8,30,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0328,bollinger_expansion_breakout,bollinger_expansion_breakout,1.8,1.8,20,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0470,bollinger_expansion_breakout,bollinger_expansion_breakout,2.2,1.8,10,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0439,bollinger_expansion_breakout,bollinger_expansion_breakout,2.2,1.2,30,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0616,bollinger_expansion_breakout,bollinger_expansion_breakout,3.0,1.6,25,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0395,bollinger_expansion_breakout,bollinger_expansion_breakout,2.0,1.8,10,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0397,bollinger_expansion_breakout,bollinger_expansion_breakout,2.0,1.8,10,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0232,bollinger_expansion_breakout,bollinger_expansion_breakout,1.6,1.6,10,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0505,bollinger_expansion_breakout,bollinger_expansion_breakout,2.5,1.2,15,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0651,mean_reversion,bollinger_mean_reversion,1.5,1.3,20,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0653,mean_reversion,bollinger_mean_reversion,2.0,1.0,20,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0625,bollinger_expansion_breakout,bollinger_expansion_breakout,3.0,1.8,15,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0278,bollinger_expansion_breakout,bollinger_expansion_breakout,1.8,1.2,15,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0256,bollinger_expansion_breakout,bollinger_expansion_breakout,1.6,1.8,25,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0224,bollinger_expansion_breakout,bollinger_expansion_breakout,1.6,1.4,25,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0246,bollinger_expansion_breakout,bollinger_expansion_breakout,1.6,1.8,10,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0452,bollinger_expansion_breakout,bollinger_expansion_breakout,2.2,1.4,30,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0460,bollinger_expansion_breakout,bollinger_expansion_breakout,2.2,1.6,15,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0270,bollinger_expansion_breakout,bollinger_expansion_breakout,1.6,2.0,25,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0581,bollinger_expansion_breakout,bollinger_expansion_breakout,3.0,1.2,20,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0622,bollinger_expansion_breakout,bollinger_expansion_breakout,3.0,1.8,10,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0404,bollinger_expansion_breakout,bollinger_expansion_breakout,2.0,1.8,25,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0498,bollinger_expansion_breakout,bollinger_expansion_breakout,2.2,2.0,30,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0419,bollinger_expansion_breakout,bollinger_expansion_breakout,2.0,2.0,25,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0499,bollinger_expansion_breakout,bollinger_expansion_breakout,2.2,2.0,30,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0334,bollinger_expansion_breakout,bollinger_expansion_breakout,1.8,1.8,30,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0475,bollinger_expansion_breakout,bollinger_expansion_breakout,2.2,1.8,15,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0669,session_filtered_breakout,bollinger_expansion_breakout,2.0,1.8,20,70,ema_200,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0326,bollinger_expansion_breakout,bollinger_expansion_breakout,1.8,1.8,20,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0687,high_pf_conservative,bollinger_expansion_breakout,3.5,1.2,30,68,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0636,bollinger_expansion_breakout,bollinger_expansion_breakout,3.0,2.0,10,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0273,bollinger_expansion_breakout,bollinger_expansion_breakout,1.6,2.0,30,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0434,bollinger_expansion_breakout,bollinger_expansion_breakout,2.2,1.2,25,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0529,bollinger_expansion_breakout,bollinger_expansion_breakout,2.5,1.4,30,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0402,bollinger_expansion_breakout,bollinger_expansion_breakout,2.0,1.8,20,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0455,bollinger_expansion_breakout,bollinger_expansion_breakout,2.2,1.6,10,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0535,bollinger_expansion_breakout,bollinger_expansion_breakout,2.5,1.6,15,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0571,bollinger_expansion_breakout,bollinger_expansion_breakout,2.5,2.0,25,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0575,bollinger_expansion_breakout,bollinger_expansion_breakout,3.0,1.2,10,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0567,bollinger_expansion_breakout,bollinger_expansion_breakout,2.5,2.0,20,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0490,bollinger_expansion_breakout,bollinger_expansion_breakout,2.2,2.0,15,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0308,bollinger_expansion_breakout,bollinger_expansion_breakout,1.8,1.6,15,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0233,bollinger_expansion_breakout,bollinger_expansion_breakout,1.6,1.6,15,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0337,bollinger_expansion_breakout,bollinger_expansion_breakout,1.8,2.0,10,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0405,bollinger_expansion_breakout,bollinger_expansion_breakout,2.0,1.8,25,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0361,bollinger_expansion_breakout,bollinger_expansion_breakout,2.0,1.2,25,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0677,high_pf_conservative,bollinger_expansion_breakout,3.0,1.0,25,68,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0317,bollinger_expansion_breakout,bollinger_expansion_breakout,1.8,1.6,30,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0228,bollinger_expansion_breakout,bollinger_expansion_breakout,1.6,1.4,30,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0366,bollinger_expansion_breakout,bollinger_expansion_breakout,2.0,1.4,10,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0550,bollinger_expansion_breakout,bollinger_expansion_breakout,2.5,1.8,15,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0662,vwap_reclaim,vwap_mean_reversion,2.0,1.0,15,72,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0485,bollinger_expansion_breakout,bollinger_expansion_breakout,2.2,2.0,10,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0552,bollinger_expansion_breakout,bollinger_expansion_breakout,2.5,1.8,20,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0694,high_pf_conservative,bollinger_expansion_breakout,4.0,1.2,35,68,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0338,bollinger_expansion_breakout,bollinger_expansion_breakout,1.8,2.0,15,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0609,bollinger_expansion_breakout,bollinger_expansion_breakout,3.0,1.6,15,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0436,bollinger_expansion_breakout,bollinger_expansion_breakout,2.2,1.2,25,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0604,bollinger_expansion_breakout,bollinger_expansion_breakout,3.0,1.4,30,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0689,high_pf_conservative,bollinger_expansion_breakout,4.0,1.0,25,68,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0639,bollinger_expansion_breakout,bollinger_expansion_breakout,3.0,2.0,15,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0473,bollinger_expansion_breakout,bollinger_expansion_breakout,2.2,1.8,15,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0287,bollinger_expansion_breakout,bollinger_expansion_breakout,1.8,1.2,30,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0606,bollinger_expansion_breakout,bollinger_expansion_breakout,3.0,1.6,10,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0511,bollinger_expansion_breakout,bollinger_expansion_breakout,2.5,1.2,25,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0236,bollinger_expansion_breakout,bollinger_expansion_breakout,1.6,1.6,20,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0531,bollinger_expansion_breakout,bollinger_expansion_breakout,2.5,1.6,10,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0549,bollinger_expansion_breakout,bollinger_expansion_breakout,2.5,1.8,15,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0665,vwap_reclaim,vwap_mean_reversion,2.5,1.0,15,72,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0336,bollinger_expansion_breakout,bollinger_expansion_breakout,1.8,2.0,10,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0543,bollinger_expansion_breakout,bollinger_expansion_breakout,2.5,1.6,30,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0307,bollinger_expansion_breakout,bollinger_expansion_breakout,1.8,1.6,10,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0381,bollinger_expansion_breakout,bollinger_expansion_breakout,2.0,1.6,10,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0389,bollinger_expansion_breakout,bollinger_expansion_breakout,2.0,1.6,25,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0283,bollinger_expansion_breakout,bollinger_expansion_breakout,1.8,1.2,20,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0386,bollinger_expansion_breakout,bollinger_expansion_breakout,2.0,1.6,20,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0525,bollinger_expansion_breakout,bollinger_expansion_breakout,2.5,1.4,25,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0432,bollinger_expansion_breakout,bollinger_expansion_breakout,2.2,1.2,20,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0649,bollinger_expansion_breakout,bollinger_expansion_breakout,3.0,2.0,30,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0642,bollinger_expansion_breakout,bollinger_expansion_breakout,3.0,2.0,20,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0251,bollinger_expansion_breakout,bollinger_expansion_breakout,1.6,1.8,20,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0673,session_filtered_breakout,bollinger_expansion_breakout,2.5,2.2,20,70,ema_200,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0628,bollinger_expansion_breakout,bollinger_expansion_breakout,3.0,1.8,20,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0348,bollinger_expansion_breakout,bollinger_expansion_breakout,1.8,2.0,30,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0595,bollinger_expansion_breakout,bollinger_expansion_breakout,3.0,1.4,15,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0316,bollinger_expansion_breakout,bollinger_expansion_breakout,1.8,1.6,25,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0538,bollinger_expansion_breakout,bollinger_expansion_breakout,2.5,1.6,20,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0223,bollinger_expansion_breakout,bollinger_expansion_breakout,1.6,1.4,20,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0235,bollinger_expansion_breakout,bollinger_expansion_breakout,1.6,1.6,15,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0560,bollinger_expansion_breakout,bollinger_expansion_breakout,2.5,2.0,10,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0298,bollinger_expansion_breakout,bollinger_expansion_breakout,1.8,1.4,20,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0495,bollinger_expansion_breakout,bollinger_expansion_breakout,2.2,2.0,25,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0385,bollinger_expansion_breakout,bollinger_expansion_breakout,2.0,1.6,15,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0516,bollinger_expansion_breakout,bollinger_expansion_breakout,2.5,1.4,10,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0521,bollinger_expansion_breakout,bollinger_expansion_breakout,2.5,1.4,20,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0624,bollinger_expansion_breakout,bollinger_expansion_breakout,3.0,1.8,15,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0350,bollinger_expansion_breakout,bollinger_expansion_breakout,2.0,1.2,10,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0482,bollinger_expansion_breakout,bollinger_expansion_breakout,2.2,1.8,30,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0240,bollinger_expansion_breakout,bollinger_expansion_breakout,1.6,1.6,25,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0393,bollinger_expansion_breakout,bollinger_expansion_breakout,2.0,1.6,30,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0263,bollinger_expansion_breakout,bollinger_expansion_breakout,1.6,2.0,15,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0474,bollinger_expansion_breakout,bollinger_expansion_breakout,2.2,1.8,15,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0435,bollinger_expansion_breakout,bollinger_expansion_breakout,2.2,1.2,25,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0573,bollinger_expansion_breakout,bollinger_expansion_breakout,2.5,2.0,30,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0222,bollinger_expansion_breakout,bollinger_expansion_breakout,1.6,1.4,20,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0613,bollinger_expansion_breakout,bollinger_expansion_breakout,3.0,1.6,20,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0335,bollinger_expansion_breakout,bollinger_expansion_breakout,1.8,2.0,10,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0509,bollinger_expansion_breakout,bollinger_expansion_breakout,2.5,1.2,25,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0376,bollinger_expansion_breakout,bollinger_expansion_breakout,2.0,1.4,25,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0633,bollinger_expansion_breakout,bollinger_expansion_breakout,3.0,1.8,30,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0383,bollinger_expansion_breakout,bollinger_expansion_breakout,2.0,1.6,15,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0249,bollinger_expansion_breakout,bollinger_expansion_breakout,1.6,1.8,15,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0394,bollinger_expansion_breakout,bollinger_expansion_breakout,2.0,1.6,30,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0675,session_filtered_breakout,bollinger_expansion_breakout,3.0,1.8,20,70,ema_200,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0685,high_pf_conservative,bollinger_expansion_breakout,3.5,1.0,35,68,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0372,bollinger_expansion_breakout,bollinger_expansion_breakout,2.0,1.4,20,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0590,bollinger_expansion_breakout,bollinger_expansion_breakout,3.0,1.4,10,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0310,bollinger_expansion_breakout,bollinger_expansion_breakout,1.8,1.6,15,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0279,bollinger_expansion_breakout,bollinger_expansion_breakout,1.8,1.2,15,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0659,vwap_reclaim,vwap_mean_reversion,1.5,1.0,15,72,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0374,bollinger_expansion_breakout,bollinger_expansion_breakout,2.0,1.4,25,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0678,high_pf_conservative,bollinger_expansion_breakout,3.0,1.0,30,68,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0557,bollinger_expansion_breakout,bollinger_expansion_breakout,2.5,1.8,30,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0281,bollinger_expansion_breakout,bollinger_expansion_breakout,1.8,1.2,20,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0612,bollinger_expansion_breakout,bollinger_expansion_breakout,3.0,1.6,20,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0588,bollinger_expansion_breakout,bollinger_expansion_breakout,3.0,1.2,30,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0203,bollinger_expansion_breakout,bollinger_expansion_breakout,1.6,1.2,15,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0645,bollinger_expansion_breakout,bollinger_expansion_breakout,3.0,2.0,25,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0614,bollinger_expansion_breakout,bollinger_expansion_breakout,3.0,1.6,25,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0342,bollinger_expansion_breakout,bollinger_expansion_breakout,1.8,2.0,20,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0501,bollinger_expansion_breakout,bollinger_expansion_breakout,2.5,1.2,10,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0429,bollinger_expansion_breakout,bollinger_expansion_breakout,2.2,1.2,15,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0312,bollinger_expansion_breakout,bollinger_expansion_breakout,1.8,1.6,20,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0414,bollinger_expansion_breakout,bollinger_expansion_breakout,2.0,2.0,15,70,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0681,high_pf_conservative,bollinger_expansion_breakout,3.0,1.2,30,68,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0559,bollinger_expansion_breakout,bollinger_expansion_breakout,2.5,1.8,30,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0532,bollinger_expansion_breakout,bollinger_expansion_breakout,2.5,1.6,10,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0566,bollinger_expansion_breakout,bollinger_expansion_breakout,2.5,2.0,20,65,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0301,bollinger_expansion_breakout,bollinger_expansion_breakout,1.8,1.4,25,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
CAND_0487,bollinger_expansion_breakout,bollinger_expansion_breakout,2.2,2.0,10,75,None,no_filter,,,,,,,,,,,,YES,CLEAN,NOT_EXECUTED,False
