candidate_id,status,pnl,pf,dd
C26_0869,REJECTED_UNDER_PF,10520.0,2.335,0.188
C26_0870,REJECTED_UNDER_PF,10600.0,2.35,0.19
C26_0871,REJECTED_UNDER_PF,10680.0,2.365,0.192
C26_0872,REJECTED_UNDER_PF,10760.0,2.38,0.194
C26_0873,REJECTED_UNDER_PF,10840.0,2.395,0.196
C26_0874,REJECTED_UNDER_PF,10920.0,2.41,0.198
C26_0875,REJECTED_UNDER_PF,11000.0,2.425,0.2
C26_0876,PASS,11080.0,2.44,0.202
C26_0877,REJECTED_UNDER_PF,11160.0,2.455,0.204
C26_0878,REJECTED_UNDER_PF,11240.0,2.47,0.206
C26_0879,REJECTED_UNDER_PF,11320.0,2.485,0.208
C26_0880,REJECTED_UNDER_PF,11400.0,2.5,0.21
C26_0881,REJECTED_UNDER_PF,11480.0,2.515,0.212
C26_0882,REJECTED_UNDER_PF,11560.0,2.53,0.214
C26_0883,REJECTED_UNDER_PF,11640.0,2.545,0.216
C26_0884,REJECTED_UNDER_PF,11720.0,2.56,0.218
C26_0885,REJECTED_UNDER_PF,11800.0,2.575,0.22
C26_0886,REJECTED_UNDER_PF,11880.0,2.59,0.222
C26_0887,REJECTED_UNDER_PF,11960.0,2.605,0.224
C26_0888,PASS,12040.0,2.62,0.226
C26_0889,REJECTED_UNDER_PF,12120.0,2.635,0.228
C26_0890,REJECTED_UNDER_PF,12200.0,2.65,0.23
C26_0891,REJECTED_UNDER_PF,12280.0,2.665,0.232
C26_0892,REJECTED_UNDER_PF,12360.0,2.68,0.234
C26_0893,REJECTED_UNDER_PF,12440.0,2.695,0.236
C26_0894,REJECTED_UNDER_PF,12520.0,2.71,0.238
C26_0895,REJECTED_UNDER_PF,12600.0,2.725,0.24
C26_0896,REJECTED_UNDER_PF,12680.0,2.74,0.242
C26_0897,REJECTED_UNDER_PF,12760.0,2.755,0.244
C26_0898,REJECTED_UNDER_PF,12840.0,2.77,0.246
C26_0899,REJECTED_UNDER_PF,12920.0,2.785,0.248
C26_0900,PASS,5000.0,1.3,0.05
C26_0901,REJECTED_UNDER_PF,5080.0,1.315,0.052
C26_0902,REJECTED_UNDER_PF,5160.0,1.33,0.054
C26_0903,REJECTED_UNDER_PF,5240.0,1.345,0.056
C26_0904,REJECTED_UNDER_PF,5320.0,1.36,0.058
C26_0905,REJECTED_UNDER_PF,5400.0,1.375,0.06
C26_0906,REJECTED_UNDER_PF,5480.0,1.39,0.062
C26_0907,REJECTED_UNDER_PF,5560.0,1.405,0.064
C26_0908,REJECTED_UNDER_PF,5640.0,1.42,0.066
C26_0909,REJECTED_UNDER_PF,5720.0,1.435,0.068
C26_0910,REJECTED_UNDER_PF,5800.0,1.45,0.07
C26_0911,REJECTED_UNDER_PF,5880.0,1.465,0.072
C26_0912,PASS,5960.0,1.48,0.074
C26_0913,REJECTED_UNDER_PF,6040.0,1.495,0.076
C26_0914,REJECTED_UNDER_PF,6120.0,1.51,0.078
C26_0915,REJECTED_UNDER_PF,6200.0,1.525,0.08
C26_0916,REJECTED_UNDER_PF,6280.0,1.54,0.082
C26_0917,REJECTED_UNDER_PF,6360.0,1.555,0.084
C26_0918,REJECTED_UNDER_PF,6440.0,1.57,0.086
C26_0919,REJECTED_UNDER_PF,6520.0,1.585,0.088
C26_0920,REJECTED_UNDER_PF,6600.0,1.6,0.09
C26_0921,REJECTED_UNDER_PF,6680.0,1.615,0.092
C26_0922,REJECTED_UNDER_PF,6760.0,1.63,0.094
C26_0923,REJECTED_UNDER_PF,6840.0,1.645,0.096
C26_0924,PASS,6920.0,1.66,0.098
C26_0925,REJECTED_UNDER_PF,7000.0,1.675,0.1
C26_0926,REJECTED_UNDER_PF,7080.0,1.69,0.102
C26_0927,REJECTED_UNDER_PF,7160.0,1.705,0.104
C26_0928,REJECTED_UNDER_PF,7240.0,1.72,0.106
C26_0929,REJECTED_UNDER_PF,7320.0,1.735,0.108
C26_0930,REJECTED_UNDER_PF,7400.0,1.75,0.11
C26_0931,REJECTED_UNDER_PF,7480.0,1.765,0.112
C26_0932,REJECTED_UNDER_PF,7560.0,1.78,0.114
C26_0933,REJECTED_UNDER_PF,7640.0,1.795,0.116
C26_0934,REJECTED_UNDER_PF,7720.0,1.81,0.118
C26_0935,REJECTED_UNDER_PF,7800.0,1.825,0.12
C26_0936,PASS,7880.0,1.84,0.122
C26_0937,REJECTED_UNDER_PF,7960.0,1.855,0.124
C26_0938,REJECTED_UNDER_PF,8040.0,1.87,0.126
C26_0939,REJECTED_UNDER_PF,8120.0,1.885,0.128
C26_0940,REJECTED_UNDER_PF,8200.0,1.9,0.13
C26_0941,REJECTED_UNDER_PF,8280.0,1.915,0.132
C26_0942,REJECTED_UNDER_PF,8360.0,1.93,0.134
C26_0943,REJECTED_UNDER_PF,8440.0,1.945,0.136
C26_0944,REJECTED_UNDER_PF,8520.0,1.96,0.138
C26_0945,REJECTED_UNDER_PF,8600.0,1.975,0.14
C26_0946,REJECTED_UNDER_PF,8680.0,1.99,0.142
C26_0947,REJECTED_UNDER_PF,8760.0,2.005,0.144
C26_0948,PASS,8840.0,2.02,0.146
C26_0949,REJECTED_UNDER_PF,8920.0,2.035,0.148
C26_0950,REJECTED_UNDER_PF,9000.0,2.05,0.15
C26_0951,REJECTED_UNDER_PF,9080.0,2.065,0.152
C26_0952,REJECTED_UNDER_PF,9160.0,2.08,0.154
C26_0953,REJECTED_UNDER_PF,9240.0,2.095,0.156
C26_0954,REJECTED_UNDER_PF,9320.0,2.11,0.158
C26_0955,REJECTED_UNDER_PF,9400.0,2.125,0.16
C26_0956,REJECTED_UNDER_PF,9480.0,2.14,0.162
C26_0957,REJECTED_UNDER_PF,9560.0,2.155,0.164
C26_0958,REJECTED_UNDER_PF,9640.0,2.17,0.166
C26_0959,REJECTED_UNDER_PF,9720.0,2.185,0.168
C26_0960,PASS,9800.0,2.2,0.17
C26_0961,REJECTED_UNDER_PF,9880.0,2.215,0.172
C26_0962,REJECTED_UNDER_PF,9960.0,2.23,0.174
C26_0963,REJECTED_UNDER_PF,10040.0,2.245,0.176
C26_0964,REJECTED_UNDER_PF,10120.0,2.26,0.178
C26_0965,REJECTED_UNDER_PF,10200.0,2.275,0.18
C26_0966,REJECTED_UNDER_PF,10280.0,2.29,0.182
C26_0967,REJECTED_UNDER_PF,10360.0,2.305,0.184
C26_0968,REJECTED_UNDER_PF,10440.0,2.32,0.186
C26_0969,REJECTED_UNDER_PF,10520.0,2.335,0.188
C26_0970,REJECTED_UNDER_PF,10600.0,2.35,0.19
C26_0971,REJECTED_UNDER_PF,10680.0,2.365,0.192
C26_0972,PASS,10760.0,2.38,0.194
C26_0973,REJECTED_UNDER_PF,10840.0,2.395,0.196
C26_0974,REJECTED_UNDER_PF,10920.0,2.41,0.198
C26_0975,REJECTED_UNDER_PF,11000.0,2.425,0.2
C26_0976,REJECTED_UNDER_PF,11080.0,2.44,0.202
C26_0977,REJECTED_UNDER_PF,11160.0,2.455,0.204
C26_0978,REJECTED_UNDER_PF,11240.0,2.47,0.206
C26_0979,REJECTED_UNDER_PF,11320.0,2.485,0.208
C26_0980,REJECTED_UNDER_PF,11400.0,2.5,0.21
C26_0981,REJECTED_UNDER_PF,11480.0,2.515,0.212
C26_0982,REJECTED_UNDER_PF,11560.0,2.53,0.214
C26_0983,REJECTED_UNDER_PF,11640.0,2.545,0.216
C26_0984,PASS,11720.0,2.56,0.218
C26_0985,REJECTED_UNDER_PF,11800.0,2.575,0.22
C26_0986,REJECTED_UNDER_PF,11880.0,2.59,0.222
C26_0987,REJECTED_UNDER_PF,11960.0,2.605,0.224
C26_0988,REJECTED_UNDER_PF,12040.0,2.62,0.226
C26_0989,REJECTED_UNDER_PF,12120.0,2.635,0.228
C26_0990,REJECTED_UNDER_PF,12200.0,2.65,0.23
C26_0991,REJECTED_UNDER_PF,12280.0,2.665,0.232
C26_0992,REJECTED_UNDER_PF,12360.0,2.68,0.234
C26_0993,REJECTED_UNDER_PF,12440.0,2.695,0.236
C26_0994,REJECTED_UNDER_PF,12520.0,2.71,0.238
C26_0995,REJECTED_UNDER_PF,12600.0,2.725,0.24
C26_0996,PASS,12680.0,2.74,0.242
C26_0997,REJECTED_UNDER_PF,12760.0,2.755,0.244
C26_0998,REJECTED_UNDER_PF,12840.0,2.77,0.246
C26_0999,REJECTED_UNDER_PF,12920.0,2.785,0.248
C26_1000,REJECTED_UNDER_PF,5000.0,1.3,0.05
C26_1001,REJECTED_UNDER_PF,5080.0,1.315,0.052
C26_1002,REJECTED_UNDER_PF,5160.0,1.33,0.054
C26_1003,REJECTED_UNDER_PF,5240.0,1.345,0.056
C26_1004,REJECTED_UNDER_PF,5320.0,1.36,0.058
C26_1005,REJECTED_UNDER_PF,5400.0,1.375,0.06
C26_1006,REJECTED_UNDER_PF,5480.0,1.39,0.062
C26_1007,REJECTED_UNDER_PF,5560.0,1.405,0.064
C26_1008,PASS,5640.0,1.42,0.066
C26_1009,REJECTED_UNDER_PF,5720.0,1.435,0.068
C26_1010,REJECTED_UNDER_PF,5800.0,1.45,0.07
C26_1011,REJECTED_UNDER_PF,5880.0,1.465,0.072
C26_1012,REJECTED_UNDER_PF,5960.0,1.48,0.074
C26_1013,REJECTED_UNDER_PF,6040.0,1.495,0.076
C26_1014,REJECTED_UNDER_PF,6120.0,1.51,0.078
C26_1015,REJECTED_UNDER_PF,6200.0,1.525,0.08
C26_1016,REJECTED_UNDER_PF,6280.0,1.54,0.082
C26_1017,REJECTED_UNDER_PF,6360.0,1.555,0.084
C26_1018,REJECTED_UNDER_PF,6440.0,1.57,0.086
C26_1019,REJECTED_UNDER_PF,6520.0,1.585,0.088
C26_1020,PASS,6600.0,1.6,0.09
C26_1021,REJECTED_UNDER_PF,6680.0,1.615,0.092
C26_1022,REJECTED_UNDER_PF,6760.0,1.63,0.094
C26_1023,REJECTED_UNDER_PF,6840.0,1.645,0.096
C26_1024,REJECTED_UNDER_PF,6920.0,1.66,0.098
C26_1025,REJECTED_UNDER_PF,7000.0,1.675,0.1
C26_1026,REJECTED_UNDER_PF,7080.0,1.69,0.102
C26_1027,REJECTED_UNDER_PF,7160.0,1.705,0.104
C26_1028,REJECTED_UNDER_PF,7240.0,1.72,0.106
C26_1029,REJECTED_UNDER_PF,7320.0,1.735,0.108
C26_1030,REJECTED_UNDER_PF,7400.0,1.75,0.11
C26_1031,REJECTED_UNDER_PF,7480.0,1.765,0.112
C26_1032,PASS,7560.0,1.78,0.114
C26_1033,REJECTED_UNDER_PF,7640.0,1.795,0.116
C26_1034,REJECTED_UNDER_PF,7720.0,1.81,0.118
C26_1035,REJECTED_UNDER_PF,7800.0,1.825,0.12
C26_1036,REJECTED_UNDER_PF,7880.0,1.84,0.122
C26_1037,REJECTED_UNDER_PF,7960.0,1.855,0.124
C26_1038,REJECTED_UNDER_PF,8040.0,1.87,0.126
C26_1039,REJECTED_UNDER_PF,8120.0,1.885,0.128
C26_1040,REJECTED_UNDER_PF,8200.0,1.9,0.13
C26_1041,REJECTED_UNDER_PF,8280.0,1.915,0.132
C26_1042,REJECTED_UNDER_PF,8360.0,1.93,0.134
C26_1043,REJECTED_UNDER_PF,8440.0,1.945,0.136
C26_1044,PASS,8520.0,1.96,0.138
C26_1045,REJECTED_UNDER_PF,8600.0,1.975,0.14
C26_1046,REJECTED_UNDER_PF,8680.0,1.99,0.142
C26_1047,REJECTED_UNDER_PF,8760.0,2.005,0.144
C26_1048,REJECTED_UNDER_PF,8840.0,2.02,0.146
C26_1049,REJECTED_UNDER_PF,8920.0,2.035,0.148
C26_1050,REJECTED_UNDER_PF,9000.0,2.05,0.15
C26_1051,REJECTED_UNDER_PF,9080.0,2.065,0.152
C26_1052,REJECTED_UNDER_PF,9160.0,2.08,0.154
C26_1053,REJECTED_UNDER_PF,9240.0,2.095,0.156
C26_1054,REJECTED_UNDER_PF,9320.0,2.11,0.158
C26_1055,REJECTED_UNDER_PF,9400.0,2.125,0.16
C26_1056,PASS,9480.0,2.14,0.162
C26_1057,REJECTED_UNDER_PF,9560.0,2.155,0.164
C26_1058,REJECTED_UNDER_PF,9640.0,2.17,0.166
C26_1059,REJECTED_UNDER_PF,9720.0,2.185,0.168
C26_1060,REJECTED_UNDER_PF,9800.0,2.2,0.17
C26_1061,REJECTED_UNDER_PF,9880.0,2.215,0.172
C26_1062,REJECTED_UNDER_PF,9960.0,2.23,0.174
C26_1063,REJECTED_UNDER_PF,10040.0,2.245,0.176
C26_1064,REJECTED_UNDER_PF,10120.0,2.26,0.178
C26_1065,REJECTED_UNDER_PF,10200.0,2.275,0.18
C26_1066,REJECTED_UNDER_PF,10280.0,2.29,0.182
C26_1067,REJECTED_UNDER_PF,10360.0,2.305,0.184
C26_1068,PASS,10440.0,2.32,0.186
C26_1069,REJECTED_UNDER_PF,10520.0,2.335,0.188
C26_1070,REJECTED_UNDER_PF,10600.0,2.35,0.19
C26_1071,REJECTED_UNDER_PF,10680.0,2.365,0.192
C26_1072,REJECTED_UNDER_PF,10760.0,2.38,0.194
C26_1073,REJECTED_UNDER_PF,10840.0,2.395,0.196
C26_1074,REJECTED_UNDER_PF,10920.0,2.41,0.198
C26_1075,REJECTED_UNDER_PF,11000.0,2.425,0.2
C26_1076,REJECTED_UNDER_PF,11080.0,2.44,0.202
C26_1077,REJECTED_UNDER_PF,11160.0,2.455,0.204
C26_1078,REJECTED_UNDER_PF,11240.0,2.47,0.206
C26_1079,REJECTED_UNDER_PF,11320.0,2.485,0.208
C26_1080,PASS,11400.0,2.5,0.21
C26_1081,REJECTED_UNDER_PF,11480.0,2.515,0.212
C26_1082,REJECTED_UNDER_PF,11560.0,2.53,0.214
C26_1083,REJECTED_UNDER_PF,11640.0,2.545,0.216
C26_1084,REJECTED_UNDER_PF,11720.0,2.56,0.218
C26_1085,REJECTED_UNDER_PF,11800.0,2.575,0.22
C26_1086,REJECTED_UNDER_PF,11880.0,2.59,0.222
C26_1087,REJECTED_UNDER_PF,11960.0,2.605,0.224
C26_1088,REJECTED_UNDER_PF,12040.0,2.62,0.226
C26_1089,REJECTED_UNDER_PF,12120.0,2.635,0.228
C26_1090,REJECTED_UNDER_PF,12200.0,2.65,0.23
C26_1091,REJECTED_UNDER_PF,12280.0,2.665,0.232
C26_1092,PASS,12360.0,2.68,0.234
C26_1093,REJECTED_UNDER_PF,12440.0,2.695,0.236
C26_1094,REJECTED_UNDER_PF,12520.0,2.71,0.238
C26_1095,REJECTED_UNDER_PF,12600.0,2.725,0.24
C26_1096,REJECTED_UNDER_PF,12680.0,2.74,0.242
C26_1097,REJECTED_UNDER_PF,12760.0,2.755,0.244
C26_1098,REJECTED_UNDER_PF,12840.0,2.77,0.246
C26_1099,REJECTED_UNDER_PF,12920.0,2.785,0.248
C26_1100,REJECTED_UNDER_PF,5000.0,1.3,0.05
C26_1101,REJECTED_UNDER_PF,5080.0,1.315,0.052
C26_1102,REJECTED_UNDER_PF,5160.0,1.33,0.054
C26_1103,REJECTED_UNDER_PF,5240.0,1.345,0.056
C26_1104,PASS,5320.0,1.36,0.058
C26_1105,REJECTED_UNDER_PF,5400.0,1.375,0.06
C26_1106,REJECTED_UNDER_PF,5480.0,1.39,0.062
C26_1107,REJECTED_UNDER_PF,5560.0,1.405,0.064
C26_1108,REJECTED_UNDER_PF,5640.0,1.42,0.066
C26_1109,REJECTED_UNDER_PF,5720.0,1.435,0.068
C26_1110,REJECTED_UNDER_PF,5800.0,1.45,0.07
C26_1111,REJECTED_UNDER_PF,5880.0,1.465,0.072
C26_1112,REJECTED_UNDER_PF,5960.0,1.48,0.074
C26_1113,REJECTED_UNDER_PF,6040.0,1.495,0.076
C26_1114,REJECTED_UNDER_PF,6120.0,1.51,0.078
C26_1115,REJECTED_UNDER_PF,6200.0,1.525,0.08
C26_1116,PASS,6280.0,1.54,0.082
C26_1117,REJECTED_UNDER_PF,6360.0,1.555,0.084
C26_1118,REJECTED_UNDER_PF,6440.0,1.57,0.086
C26_1119,REJECTED_UNDER_PF,6520.0,1.585,0.088
C26_1120,REJECTED_UNDER_PF,6600.0,1.6,0.09
C26_1121,REJECTED_UNDER_PF,6680.0,1.615,0.092
C26_1122,REJECTED_UNDER_PF,6760.0,1.63,0.094
C26_1123,REJECTED_UNDER_PF,6840.0,1.645,0.096
C26_1124,REJECTED_UNDER_PF,6920.0,1.66,0.098
C26_1125,REJECTED_UNDER_PF,7000.0,1.675,0.1
C26_1126,REJECTED_UNDER_PF,7080.0,1.69,0.102
C26_1127,REJECTED_UNDER_PF,7160.0,1.705,0.104
C26_1128,PASS,7240.0,1.72,0.106
C26_1129,REJECTED_UNDER_PF,7320.0,1.735,0.108
C26_1130,REJECTED_UNDER_PF,7400.0,1.75,0.11
C26_1131,REJECTED_UNDER_PF,7480.0,1.765,0.112
C26_1132,REJECTED_UNDER_PF,7560.0,1.78,0.114
C26_1133,REJECTED_UNDER_PF,7640.0,1.795,0.116
C26_1134,REJECTED_UNDER_PF,7720.0,1.81,0.118
C26_1135,REJECTED_UNDER_PF,7800.0,1.825,0.12
C26_1136,REJECTED_UNDER_PF,7880.0,1.84,0.122
C26_1137,REJECTED_UNDER_PF,7960.0,1.855,0.124
C26_1138,REJECTED_UNDER_PF,8040.0,1.87,0.126
C26_1139,REJECTED_UNDER_PF,8120.0,1.885,0.128
C26_1140,PASS,8200.0,1.9,0.13
C26_1141,REJECTED_UNDER_PF,8280.0,1.915,0.132
C26_1142,REJECTED_UNDER_PF,8360.0,1.93,0.134
C26_1143,REJECTED_UNDER_PF,8440.0,1.945,0.136
C26_1144,REJECTED_UNDER_PF,8520.0,1.96,0.138
C26_1145,REJECTED_UNDER_PF,8600.0,1.975,0.14
C26_1146,REJECTED_UNDER_PF,8680.0,1.99,0.142
C26_1147,REJECTED_UNDER_PF,8760.0,2.005,0.144
C26_1148,REJECTED_UNDER_PF,8840.0,2.02,0.146
C26_1149,REJECTED_UNDER_PF,8920.0,2.035,0.148
C26_1150,REJECTED_UNDER_PF,9000.0,2.05,0.15
C26_1151,REJECTED_UNDER_PF,9080.0,2.065,0.152
C26_1152,PASS,9160.0,2.08,0.154
C26_1153,REJECTED_UNDER_PF,9240.0,2.095,0.156
C26_1154,REJECTED_UNDER_PF,9320.0,2.11,0.158
C26_1155,REJECTED_UNDER_PF,9400.0,2.125,0.16
C26_1156,REJECTED_UNDER_PF,9480.0,2.14,0.162
C26_1157,REJECTED_UNDER_PF,9560.0,2.155,0.164
C26_1158,REJECTED_UNDER_PF,9640.0,2.17,0.166
C26_1159,REJECTED_UNDER_PF,9720.0,2.185,0.168
C26_1160,REJECTED_UNDER_PF,9800.0,2.2,0.17
C26_1161,REJECTED_UNDER_PF,9880.0,2.215,0.172
C26_1162,REJECTED_UNDER_PF,9960.0,2.23,0.174
C26_1163,REJECTED_UNDER_PF,10040.0,2.245,0.176
C26_1164,PASS,10120.0,2.26,0.178
C26_1165,REJECTED_UNDER_PF,10200.0,2.275,0.18
C26_1166,REJECTED_UNDER_PF,10280.0,2.29,0.182
C26_1167,REJECTED_UNDER_PF,10360.0,2.305,0.184
C26_1168,REJECTED_UNDER_PF,10440.0,2.32,0.186
C26_1169,REJECTED_UNDER_PF,10520.0,2.335,0.188
C26_1170,REJECTED_UNDER_PF,10600.0,2.35,0.19
C26_1171,REJECTED_UNDER_PF,10680.0,2.365,0.192
C26_1172,REJECTED_UNDER_PF,10760.0,2.38,0.194
C26_1173,REJECTED_UNDER_PF,10840.0,2.395,0.196
C26_1174,REJECTED_UNDER_PF,10920.0,2.41,0.198
C26_1175,REJECTED_UNDER_PF,11000.0,2.425,0.2
C26_1176,PASS,11080.0,2.44,0.202
C26_1177,REJECTED_UNDER_PF,11160.0,2.455,0.204
C26_1178,REJECTED_UNDER_PF,11240.0,2.47,0.206
C26_1179,REJECTED_UNDER_PF,11320.0,2.485,0.208
C26_1180,REJECTED_UNDER_PF,11400.0,2.5,0.21
C26_1181,REJECTED_UNDER_PF,11480.0,2.515,0.212
C26_1182,REJECTED_UNDER_PF,11560.0,2.53,0.214
C26_1183,REJECTED_UNDER_PF,11640.0,2.545,0.216
C26_1184,REJECTED_UNDER_PF,11720.0,2.56,0.218
C26_1185,REJECTED_UNDER_PF,11800.0,2.575,0.22
C26_1186,REJECTED_UNDER_PF,11880.0,2.59,0.222
C26_1187,REJECTED_UNDER_PF,11960.0,2.605,0.224
C26_1188,PASS,12040.0,2.62,0.226
C26_1189,REJECTED_UNDER_PF,12120.0,2.635,0.228
C26_1190,REJECTED_UNDER_PF,12200.0,2.65,0.23
C26_1191,REJECTED_UNDER_PF,12280.0,2.665,0.232
C26_1192,REJECTED_UNDER_PF,12360.0,2.68,0.234
C26_1193,REJECTED_UNDER_PF,12440.0,2.695,0.236
C26_1194,REJECTED_UNDER_PF,12520.0,2.71,0.238
C26_1195,REJECTED_UNDER_PF,12600.0,2.725,0.24
C26_1196,REJECTED_UNDER_PF,12680.0,2.74,0.242
C26_1197,REJECTED_UNDER_PF,12760.0,2.755,0.244
C26_1198,REJECTED_UNDER_PF,12840.0,2.77,0.246
C26_1199,REJECTED_UNDER_PF,12920.0,2.785,0.248
C26_1200,PASS,5000.0,1.3,0.05
C26_1201,REJECTED_UNDER_PF,5080.0,1.315,0.052
C26_1202,REJECTED_UNDER_PF,5160.0,1.33,0.054
C26_1203,REJECTED_UNDER_PF,5240.0,1.345,0.056
C26_1204,REJECTED_UNDER_PF,5320.0,1.36,0.058
C26_1205,REJECTED_UNDER_PF,5400.0,1.375,0.06
C26_1206,REJECTED_UNDER_PF,5480.0,1.39,0.062
C26_1207,REJECTED_UNDER_PF,5560.0,1.405,0.064
C26_1208,REJECTED_UNDER_PF,5640.0,1.42,0.066
C26_1209,REJECTED_UNDER_PF,5720.0,1.435,0.068
C26_1210,REJECTED_UNDER_PF,5800.0,1.45,0.07
C26_1211,REJECTED_UNDER_PF,5880.0,1.465,0.072
C26_1212,PASS,5960.0,1.48,0.074
C26_1213,REJECTED_UNDER_PF,6040.0,1.495,0.076
C26_1214,REJECTED_UNDER_PF,6120.0,1.51,0.078
C26_1215,REJECTED_UNDER_PF,6200.0,1.525,0.08
C26_1216,REJECTED_UNDER_PF,6280.0,1.54,0.082
C26_1217,REJECTED_UNDER_PF,6360.0,1.555,0.084
C26_1218,REJECTED_UNDER_PF,6440.0,1.57,0.086
C26_1219,REJECTED_UNDER_PF,6520.0,1.585,0.088
C26_1220,REJECTED_UNDER_PF,6600.0,1.6,0.09
C26_1221,REJECTED_UNDER_PF,6680.0,1.615,0.092
C26_1222,REJECTED_UNDER_PF,6760.0,1.63,0.094
C26_1223,REJECTED_UNDER_PF,6840.0,1.645,0.096
C26_1224,PASS,6920.0,1.66,0.098
C26_1225,REJECTED_UNDER_PF,7000.0,1.675,0.1
C26_1226,REJECTED_UNDER_PF,7080.0,1.69,0.102
C26_1227,REJECTED_UNDER_PF,7160.0,1.705,0.104
C26_1228,REJECTED_UNDER_PF,7240.0,1.72,0.106
C26_1229,REJECTED_UNDER_PF,7320.0,1.735,0.108
C26_1230,REJECTED_UNDER_PF,7400.0,1.75,0.11
C26_1231,REJECTED_UNDER_PF,7480.0,1.765,0.112
C26_1232,REJECTED_UNDER_PF,7560.0,1.78,0.114
C26_1233,REJECTED_UNDER_PF,7640.0,1.795,0.116
C26_1234,REJECTED_UNDER_PF,7720.0,1.81,0.118
C26_1235,REJECTED_UNDER_PF,7800.0,1.825,0.12
C26_1236,PASS,7880.0,1.84,0.122
C26_1237,REJECTED_UNDER_PF,7960.0,1.855,0.124
C26_1238,REJECTED_UNDER_PF,8040.0,1.87,0.126
C26_1239,REJECTED_UNDER_PF,8120.0,1.885,0.128
C26_1240,REJECTED_UNDER_PF,8200.0,1.9,0.13
C26_1241,REJECTED_UNDER_PF,8280.0,1.915,0.132
C26_1242,REJECTED_UNDER_PF,8360.0,1.93,0.134
C26_1243,REJECTED_UNDER_PF,8440.0,1.945,0.136
C26_1244,REJECTED_UNDER_PF,8520.0,1.96,0.138
C26_1245,REJECTED_UNDER_PF,8600.0,1.975,0.14
C26_1246,REJECTED_UNDER_PF,8680.0,1.99,0.142
C26_1247,REJECTED_UNDER_PF,8760.0,2.005,0.144
C26_1248,PASS,8840.0,2.02,0.146
C26_1249,REJECTED_UNDER_PF,8920.0,2.035,0.148
C26_1250,REJECTED_UNDER_PF,9000.0,2.05,0.15
C26_1251,REJECTED_UNDER_PF,9080.0,2.065,0.152
C26_1252,REJECTED_UNDER_PF,9160.0,2.08,0.154
C26_1253,REJECTED_UNDER_PF,9240.0,2.095,0.156
C26_1254,REJECTED_UNDER_PF,9320.0,2.11,0.158
C26_1255,REJECTED_UNDER_PF,9400.0,2.125,0.16
C26_1256,REJECTED_UNDER_PF,9480.0,2.14,0.162
C26_1257,REJECTED_UNDER_PF,9560.0,2.155,0.164
C26_1258,REJECTED_UNDER_PF,9640.0,2.17,0.166
C26_1259,REJECTED_UNDER_PF,9720.0,2.185,0.168
C26_1260,PASS,9800.0,2.2,0.17
C26_1261,REJECTED_UNDER_PF,9880.0,2.215,0.172
C26_1262,REJECTED_UNDER_PF,9960.0,2.23,0.174
C26_1263,REJECTED_UNDER_PF,10040.0,2.245,0.176
C26_1264,REJECTED_UNDER_PF,10120.0,2.26,0.178
C26_1265,REJECTED_UNDER_PF,10200.0,2.275,0.18
C26_1266,REJECTED_UNDER_PF,10280.0,2.29,0.182
C26_1267,REJECTED_UNDER_PF,10360.0,2.305,0.184
C26_1268,REJECTED_UNDER_PF,10440.0,2.32,0.186
C26_1269,REJECTED_UNDER_PF,10520.0,2.335,0.188
C26_1270,REJECTED_UNDER_PF,10600.0,2.35,0.19
C26_1271,REJECTED_UNDER_PF,10680.0,2.365,0.192
C26_1272,PASS,10760.0,2.38,0.194
C26_1273,REJECTED_UNDER_PF,10840.0,2.395,0.196
C26_1274,REJECTED_UNDER_PF,10920.0,2.41,0.198
C26_1275,REJECTED_UNDER_PF,11000.0,2.425,0.2
C26_1276,REJECTED_UNDER_PF,11080.0,2.44,0.202
C26_1277,REJECTED_UNDER_PF,11160.0,2.455,0.204
C26_1278,REJECTED_UNDER_PF,11240.0,2.47,0.206
C26_1279,REJECTED_UNDER_PF,11320.0,2.485,0.208
C26_1280,REJECTED_UNDER_PF,11400.0,2.5,0.21
C26_1281,REJECTED_UNDER_PF,11480.0,2.515,0.212
C26_1282,REJECTED_UNDER_PF,11560.0,2.53,0.214
C26_1283,REJECTED_UNDER_PF,11640.0,2.545,0.216
C26_1284,PASS,11720.0,2.56,0.218
C26_1285,REJECTED_UNDER_PF,11800.0,2.575,0.22
C26_1286,REJECTED_UNDER_PF,11880.0,2.59,0.222
C26_1287,REJECTED_UNDER_PF,11960.0,2.605,0.224
C26_1288,REJECTED_UNDER_PF,12040.0,2.62,0.226
C26_1289,REJECTED_UNDER_PF,12120.0,2.635,0.228
C26_1290,REJECTED_UNDER_PF,12200.0,2.65,0.23
C26_1291,REJECTED_UNDER_PF,12280.0,2.665,0.232
C26_1292,REJECTED_UNDER_PF,12360.0,2.68,0.234
C26_1293,REJECTED_UNDER_PF,12440.0,2.695,0.236
C26_1294,REJECTED_UNDER_PF,12520.0,2.71,0.238
C26_1295,REJECTED_UNDER_PF,12600.0,2.725,0.24
C26_1296,PASS,12680.0,2.74,0.242
C26_1297,REJECTED_UNDER_PF,12760.0,2.755,0.244
C26_1298,REJECTED_UNDER_PF,12840.0,2.77,0.246
C26_1299,REJECTED_UNDER_PF,12920.0,2.785,0.248
C26_1300,REJECTED_UNDER_PF,5000.0,1.3,0.05
C26_1301,REJECTED_UNDER_PF,5080.0,1.315,0.052
C26_1302,REJECTED_UNDER_PF,5160.0,1.33,0.054
