candidate_id,template_type,adx_thresh,expected_r_gate,parameter_hash
C26_1516,bollinger_expansion_breakout,31,1.66,ca7fcc5be872e88b
C26_1517,bollinger_expansion_breakout,32,1.67,6b3a89367ebadc72
C26_1518,bollinger_expansion_breakout,33,1.68,22cae45ae127b17f
C26_1519,bollinger_expansion_breakout,34,1.69,8005ea465320d60c
C26_1520,bollinger_expansion_breakout,15,1.7,f870cbb0334bbca5
C26_1521,bollinger_expansion_breakout,16,1.71,b577270e5a236a14
C26_1522,bollinger_expansion_breakout,17,1.72,ef4191dbe24f7a94
C26_1523,bollinger_expansion_breakout,18,1.73,97c081d50de7b1da
C26_1524,bollinger_expansion_breakout,19,1.74,cc9257105abedbe9
C26_1525,bollinger_expansion_breakout,20,1.75,4f344a866e6528bc
C26_1526,bollinger_expansion_breakout,21,1.76,f72fb56aa0ce57c1
C26_1527,bollinger_expansion_breakout,22,1.77,d457cb8846109777
C26_1528,bollinger_expansion_breakout,23,1.78,5da8cf322850dd8c
C26_1529,bollinger_expansion_breakout,24,1.79,4a6562538e081807
C26_1530,bollinger_expansion_breakout,25,1.8,59b77e6e77c25e7b
C26_1531,bollinger_expansion_breakout,26,1.81,ed1a479bb5534ae8
C26_1532,bollinger_expansion_breakout,27,1.82,863662f147722cb2
C26_1533,bollinger_expansion_breakout,28,1.83,b0cb0c4c373ae6b3
C26_1534,bollinger_expansion_breakout,29,1.84,acdbb0ab0cae241d
C26_1535,bollinger_expansion_breakout,30,1.85,8effc56244a8419f
C26_1536,bollinger_expansion_breakout,31,1.86,794c9fdc448e29a4
C26_1537,bollinger_expansion_breakout,32,1.87,4098887fa938f03e
C26_1538,bollinger_expansion_breakout,33,1.88,ac9a7e0ab9698381
C26_1539,bollinger_expansion_breakout,34,1.89,7639ec0eb203d500
C26_1540,bollinger_expansion_breakout,15,1.9,9700b73cfa0beff2
C26_1541,bollinger_expansion_breakout,16,1.91,6e31d6e642aa7b72
C26_1542,bollinger_expansion_breakout,17,1.92,201492c077d456d8
C26_1543,bollinger_expansion_breakout,18,1.93,c108768d9c4bddf1
C26_1544,bollinger_expansion_breakout,19,1.94,dcaa0421f8ed3db7
C26_1545,bollinger_expansion_breakout,20,1.95,d9f5ce61c145438c
C26_1546,bollinger_expansion_breakout,21,1.96,4648bae725222084
C26_1547,bollinger_expansion_breakout,22,1.97,9e5b3d427b7c8dd3
C26_1548,bollinger_expansion_breakout,23,1.98,e5a86042a669deef
C26_1549,bollinger_expansion_breakout,24,1.99,2794139116f64140
C26_1550,bollinger_expansion_breakout,25,1.5,8673bb572bf44591
C26_1551,bollinger_expansion_breakout,26,1.51,ba79bfd832e0c7f2
C26_1552,bollinger_expansion_breakout,27,1.52,0ea710efd6b50ef6
C26_1553,bollinger_expansion_breakout,28,1.53,ea401f796d757927
C26_1554,bollinger_expansion_breakout,29,1.54,ad94f7e4b02b8872
C26_1555,bollinger_expansion_breakout,30,1.55,2afe7564225f63b8
C26_1556,bollinger_expansion_breakout,31,1.56,ca7fd065a950d035
C26_1557,bollinger_expansion_breakout,32,1.57,7d5459aa4c6fe28c
C26_1558,bollinger_expansion_breakout,33,1.58,5579b00ca7343345
C26_1559,bollinger_expansion_breakout,34,1.59,231eff10c60c82d4
C26_1560,bollinger_expansion_breakout,15,1.6,a16939ca91a908ab
C26_1561,bollinger_expansion_breakout,16,1.61,64d97211c6dc858d
C26_1562,bollinger_expansion_breakout,17,1.62,1bec2dc75e4e64a4
C26_1563,bollinger_expansion_breakout,18,1.63,e6453909866c1b7e
C26_1564,bollinger_expansion_breakout,19,1.64,dc76595a775d6c5d
C26_1565,bollinger_expansion_breakout,20,1.65,77058050869198cc
C26_1566,bollinger_expansion_breakout,21,1.66,56a42a7fd5b68e77
C26_1567,bollinger_expansion_breakout,22,1.67,15c0a6e17e61276b
C26_1568,bollinger_expansion_breakout,23,1.68,78b5c01e6f3ee9bb
C26_1569,bollinger_expansion_breakout,24,1.69,6058e939e0b216ec
C26_1570,bollinger_expansion_breakout,25,1.7,79e0809e2271b3d8
C26_1571,bollinger_expansion_breakout,26,1.71,ed256a6d4993acf6
C26_1572,bollinger_expansion_breakout,27,1.72,8229316ece495f0b
C26_1573,bollinger_expansion_breakout,28,1.73,bf727cb84842d3a3
C26_1574,bollinger_expansion_breakout,29,1.74,dcae82ee00abf56a
C26_1575,bollinger_expansion_breakout,30,1.75,185d760fb0adcc26
C26_1576,bollinger_expansion_breakout,31,1.76,77c187e871533f59
C26_1577,bollinger_expansion_breakout,32,1.77,e8eaf9b3ac600dcc
C26_1578,bollinger_expansion_breakout,33,1.78,c1cde30e67158c39
C26_1579,bollinger_expansion_breakout,34,1.79,008bb6458e29224b
C26_1580,bollinger_expansion_breakout,15,1.8,d8f304d76fabed35
C26_1581,bollinger_expansion_breakout,16,1.81,1a045a73fe26afe5
C26_1582,bollinger_expansion_breakout,17,1.82,4605e9f7471fe5f6
C26_1583,bollinger_expansion_breakout,18,1.83,9949c7466830e9cc
C26_1584,bollinger_expansion_breakout,19,1.84,53bb4672f0e50b3c
C26_1585,bollinger_expansion_breakout,20,1.85,7de3f00b01883914
C26_1586,bollinger_expansion_breakout,21,1.86,e0d635e19a31c975
C26_1587,bollinger_expansion_breakout,22,1.87,5f2e1ed5637cd7c7
C26_1588,bollinger_expansion_breakout,23,1.88,8ee8054574438561
C26_1589,bollinger_expansion_breakout,24,1.89,1035bdf6414dfad1
C26_1590,bollinger_expansion_breakout,25,1.9,3dc1d564c9955e48
C26_1591,bollinger_expansion_breakout,26,1.91,a866bab73b727b8c
C26_1592,bollinger_expansion_breakout,27,1.92,de1340cd2f22e14e
C26_1593,bollinger_expansion_breakout,28,1.93,1b974b3b11a37105
C26_1594,bollinger_expansion_breakout,29,1.94,e69492d87f704b70
C26_1595,bollinger_expansion_breakout,30,1.95,abe691b15fd3cba4
C26_1596,bollinger_expansion_breakout,31,1.96,483339541d753037
C26_1597,bollinger_expansion_breakout,32,1.97,a19948fb47703814
C26_1598,bollinger_expansion_breakout,33,1.98,500f474d912c3231
C26_1599,bollinger_expansion_breakout,34,1.99,aa57f4131da117cc
C26_1600,bollinger_expansion_breakout,15,1.5,4c4ee4fb286956db
C26_1601,bollinger_expansion_breakout,16,1.51,4dcd1a74156b7a57
C26_1602,bollinger_expansion_breakout,17,1.52,f9cd0c2614a29805
C26_1603,bollinger_expansion_breakout,18,1.53,e8652aef841d79f4
C26_1604,bollinger_expansion_breakout,19,1.54,d2a3d2e7db896569
C26_1605,bollinger_expansion_breakout,20,1.55,3c79f74c2f989e57
C26_1606,bollinger_expansion_breakout,21,1.56,ab29c6598dd9f083
C26_1607,bollinger_expansion_breakout,22,1.57,c692b0da6e84600f
C26_1608,bollinger_expansion_breakout,23,1.58,8d3cbbdeeb5973b8
C26_1609,bollinger_expansion_breakout,24,1.59,89ca110dd812e782
C26_1610,bollinger_expansion_breakout,25,1.6,c638b7917ffb52d5
C26_1611,bollinger_expansion_breakout,26,1.61,084f63c65f7e4bf0
C26_1612,bollinger_expansion_breakout,27,1.62,11a43db7e7fe443e
C26_1613,bollinger_expansion_breakout,28,1.63,a8208448f1421b76
C26_1614,bollinger_expansion_breakout,29,1.64,d9164baf059f0fd1
C26_1615,bollinger_expansion_breakout,30,1.65,8a7f97406ccb1c02
C26_1616,bollinger_expansion_breakout,31,1.66,c684cce1aa673886
C26_1617,bollinger_expansion_breakout,32,1.67,293b186446a05fb5
C26_1618,bollinger_expansion_breakout,33,1.68,4367b960a0db04e9
C26_1619,bollinger_expansion_breakout,34,1.69,db2efd4a431d5044
C26_1620,bollinger_expansion_breakout,15,1.7,6c7f1b0eb9cc1d48
C26_1621,bollinger_expansion_breakout,16,1.71,35e57313fe19d3d2
C26_1622,bollinger_expansion_breakout,17,1.72,12b0aafd994da00a
C26_1623,bollinger_expansion_breakout,18,1.73,4cc1a3c1e2cd0ab0
C26_1624,bollinger_expansion_breakout,19,1.74,69a7c0342351e797
C26_1625,bollinger_expansion_breakout,20,1.75,1e8d5e1024bbffff
C26_1626,bollinger_expansion_breakout,21,1.76,071a082132fd4bc3
C26_1627,bollinger_expansion_breakout,22,1.77,da7c1b3f79bc0b72
C26_1628,bollinger_expansion_breakout,23,1.78,a430334b4f40f224
C26_1629,bollinger_expansion_breakout,24,1.79,0a3062a0a4d2f423
C26_1630,bollinger_expansion_breakout,25,1.8,ac02d7cb56a5be15
C26_1631,bollinger_expansion_breakout,26,1.81,d43176f213d62c77
C26_1632,bollinger_expansion_breakout,27,1.82,123f4a464a411bfc
C26_1633,bollinger_expansion_breakout,28,1.83,444c2f80b4dcd867
C26_1634,bollinger_expansion_breakout,29,1.84,55ae7a60217eb4a3
C26_1635,bollinger_expansion_breakout,30,1.85,8812f3b606487060
C26_1636,bollinger_expansion_breakout,31,1.86,d125ec4aac0d48e1
C26_1637,bollinger_expansion_breakout,32,1.87,a7471938e398d01f
C26_1638,bollinger_expansion_breakout,33,1.88,b914ea976e07af7f
C26_1639,bollinger_expansion_breakout,34,1.89,1f7971a0c836e9c8
C26_1640,bollinger_expansion_breakout,15,1.9,9a04fd43739cbbf1
C26_1641,bollinger_expansion_breakout,16,1.91,8a5e6ccfc21a6af5
C26_1642,bollinger_expansion_breakout,17,1.92,49fb7a566c11d5ed
C26_1643,bollinger_expansion_breakout,18,1.93,c1e6be51acdb9a2d
C26_1644,bollinger_expansion_breakout,19,1.94,96c992d224b4dc26
C26_1645,bollinger_expansion_breakout,20,1.95,c0c8027347c841c8
C26_1646,bollinger_expansion_breakout,21,1.96,d3f77912fb7fe6eb
C26_1647,bollinger_expansion_breakout,22,1.97,2bf45c6ded0d0d9b
C26_1648,bollinger_expansion_breakout,23,1.98,ea883152e960a0d5
C26_1649,bollinger_expansion_breakout,24,1.99,46c76ceaae868939
C26_1650,bollinger_expansion_breakout,25,1.5,6a4aecd8e6b127d1
C26_1651,bollinger_expansion_breakout,26,1.51,207375b83391dd47
C26_1652,bollinger_expansion_breakout,27,1.52,cc2692dab4783485
C26_1653,bollinger_expansion_breakout,28,1.53,4958dc29c66dacde
C26_1654,bollinger_expansion_breakout,29,1.54,3d22668ad4030432
C26_1655,bollinger_expansion_breakout,30,1.55,afcb85a7f579da3e
C26_1656,bollinger_expansion_breakout,31,1.56,c66b368e8e2994cb
C26_1657,bollinger_expansion_breakout,32,1.57,56864572387e1295
C26_1658,bollinger_expansion_breakout,33,1.58,f6e228de2f557e8c
C26_1659,bollinger_expansion_breakout,34,1.59,fe598a772e6160b6
C26_1660,bollinger_expansion_breakout,15,1.6,44517f4c6079e80e
C26_1661,bollinger_expansion_breakout,16,1.61,7e2375fcc557ab61
C26_1662,bollinger_expansion_breakout,17,1.62,8a2144600c7f7734
C26_1663,bollinger_expansion_breakout,18,1.63,c94620c79a5427b0
C26_1664,bollinger_expansion_breakout,19,1.64,91ca09f066ca4b90
C26_1665,bollinger_expansion_breakout,20,1.65,aaaeed2bdb7c06da
C26_1666,bollinger_expansion_breakout,21,1.66,1bb0483c7fe8e596
C26_1667,bollinger_expansion_breakout,22,1.67,ae2a50ec763a1181
C26_1668,bollinger_expansion_breakout,23,1.68,98461292191f6d34
C26_1669,bollinger_expansion_breakout,24,1.69,8313edd74064941c
C26_1670,bollinger_expansion_breakout,25,1.7,5f0f3c19f1d48a90
C26_1671,bollinger_expansion_breakout,26,1.71,0f01d00fe13e9209
C26_1672,bollinger_expansion_breakout,27,1.72,da3b5b5fa47cf5a8
C26_1673,bollinger_expansion_breakout,28,1.73,a99cfceb0b452b1e
C26_1674,bollinger_expansion_breakout,29,1.74,a2138e01d964c24a
C26_1675,bollinger_expansion_breakout,30,1.75,5028859d16cd0a47
C26_1676,bollinger_expansion_breakout,31,1.76,4ce5701f22ea93ef
C26_1677,bollinger_expansion_breakout,32,1.77,4e835e224b960527
C26_1678,bollinger_expansion_breakout,33,1.78,6f5bf2b29176a91f
C26_1679,bollinger_expansion_breakout,34,1.79,187128993726e1ec
C26_1680,bollinger_expansion_breakout,15,1.8,073c953f2f202a45
C26_1681,bollinger_expansion_breakout,16,1.81,60d8014fa676485f
C26_1682,bollinger_expansion_breakout,17,1.82,8e561842d2ced13c
C26_1683,bollinger_expansion_breakout,18,1.83,6a310f00ef620ede
C26_1684,bollinger_expansion_breakout,19,1.84,d69c96808a63e4ea
C26_1685,bollinger_expansion_breakout,20,1.85,e52b918a9c875475
C26_1686,bollinger_expansion_breakout,21,1.86,46b3aafd566b0f78
C26_1687,bollinger_expansion_breakout,22,1.87,39017de216392ca6
C26_1688,bollinger_expansion_breakout,23,1.88,88428d83da9d53e8
C26_1689,bollinger_expansion_breakout,24,1.89,81bec8b3a626d234
C26_1690,bollinger_expansion_breakout,25,1.9,ef5549538d26feb6
C26_1691,bollinger_expansion_breakout,26,1.91,d7bd3ac901980865
C26_1692,bollinger_expansion_breakout,27,1.92,f1acca1e6995e273
C26_1693,bollinger_expansion_breakout,28,1.93,ab78b683479f181f
C26_1694,bollinger_expansion_breakout,29,1.94,e83b9a3c3082f86d
C26_1695,bollinger_expansion_breakout,30,1.95,de8ae78600092063
C26_1696,bollinger_expansion_breakout,31,1.96,cef3e105c1ee7b35
C26_1697,bollinger_expansion_breakout,32,1.97,05548314cea77885
C26_1698,bollinger_expansion_breakout,33,1.98,7b1b85b48cf96b72
C26_1699,bollinger_expansion_breakout,34,1.99,bd096d5efb610901
C26_1700,bollinger_expansion_breakout,15,1.5,54b3741bd588d1a7
C26_1701,bollinger_expansion_breakout,16,1.51,b6660adaa80d10b2
C26_1702,bollinger_expansion_breakout,17,1.52,8e64d4ceef5b670f
C26_1703,bollinger_expansion_breakout,18,1.53,991accb695b9849c
C26_1704,bollinger_expansion_breakout,19,1.54,3dcff7e77211cdd1
C26_1705,bollinger_expansion_breakout,20,1.55,44090a4e124f245e
C26_1706,bollinger_expansion_breakout,21,1.56,5a4e589b5cc20b86
C26_1707,bollinger_expansion_breakout,22,1.57,f3cb9b2bacb831fc
C26_1708,bollinger_expansion_breakout,23,1.58,0f251c4387bc22ee
C26_1709,bollinger_expansion_breakout,24,1.59,cc1444b0e3c2a010
C26_1710,bollinger_expansion_breakout,25,1.6,776c1787f3537640
C26_1711,bollinger_expansion_breakout,26,1.61,35757d653c8a7150
C26_1712,bollinger_expansion_breakout,27,1.62,f3f39b952fc46833
C26_1713,bollinger_expansion_breakout,28,1.63,0c4b8db8afac2300
C26_1714,bollinger_expansion_breakout,29,1.64,92d7a6054cb19ea4
C26_1715,bollinger_expansion_breakout,30,1.65,baaa1cd69f7ce858
C26_1716,bollinger_expansion_breakout,31,1.66,ec0e45467322e70c
C26_1717,bollinger_expansion_breakout,32,1.67,a2f47c3358501d24
C26_1718,bollinger_expansion_breakout,33,1.68,d1478e7b078039b3
C26_1719,bollinger_expansion_breakout,34,1.69,5f4594ef4695fd95
C26_1720,bollinger_expansion_breakout,15,1.7,33e3c55e5c9e5dfb
C26_1721,bollinger_expansion_breakout,16,1.71,3ea296406c8959ad
C26_1722,bollinger_expansion_breakout,17,1.72,7ac84abbbd2d0549
C26_1723,bollinger_expansion_breakout,18,1.73,d41e63c3ec68be73
C26_1724,bollinger_expansion_breakout,19,1.74,fe3ac7a68fc150ec
C26_1725,bollinger_expansion_breakout,20,1.75,9212da6015f31d66
C26_1726,bollinger_expansion_breakout,21,1.76,cec98546a87d1c85
C26_1727,bollinger_expansion_breakout,22,1.77,3df03c4872c80af9
C26_1728,bollinger_expansion_breakout,23,1.78,442dde2ec46fb6f7
C26_1729,bollinger_expansion_breakout,24,1.79,88b0be23e30ab871
C26_1730,bollinger_expansion_breakout,25,1.8,63d198f9f5bc5beb
C26_1731,bollinger_expansion_breakout,26,1.81,4ae4763305eec277
C26_1732,bollinger_expansion_breakout,27,1.82,50875ef8737021a0
C26_1733,bollinger_expansion_breakout,28,1.83,34ce6f2b2ce0c49b
C26_1734,bollinger_expansion_breakout,29,1.84,5226db0aaf05998a
C26_1735,bollinger_expansion_breakout,30,1.85,980b6da8fdb00728
C26_1736,bollinger_expansion_breakout,31,1.86,41a799681f747735
C26_1737,bollinger_expansion_breakout,32,1.87,3eaae966a86312b0
C26_1738,bollinger_expansion_breakout,33,1.88,5415904f330c1af4
C26_1739,bollinger_expansion_breakout,34,1.89,2dffc27b04958a0b
C26_1740,bollinger_expansion_breakout,15,1.9,6c17d1e66ee83413
C26_1741,bollinger_expansion_breakout,16,1.91,a8cd29624bfec21c
C26_1742,bollinger_expansion_breakout,17,1.92,cfac7a808560efec
C26_1743,bollinger_expansion_breakout,18,1.93,f4077576b2d9e9f3
C26_1744,bollinger_expansion_breakout,19,1.94,a4fddd0ab40766a0
C26_1745,bollinger_expansion_breakout,20,1.95,e54b80e2bc3d9b74
C26_1746,bollinger_expansion_breakout,21,1.96,72251bf1c748a0c3
C26_1747,bollinger_expansion_breakout,22,1.97,1192c7f96abeecad
C26_1748,bollinger_expansion_breakout,23,1.98,ce3f009526106a9c
C26_1749,bollinger_expansion_breakout,24,1.99,1787762707523efe
C26_1750,bollinger_expansion_breakout,25,1.5,dc399c003a644009
C26_1751,bollinger_expansion_breakout,26,1.51,159516a6a6b5ad15
C26_1752,bollinger_expansion_breakout,27,1.52,ca33a2de146e6fe7
C26_1753,bollinger_expansion_breakout,28,1.53,2edbdaedf367192a
C26_1754,bollinger_expansion_breakout,29,1.54,66240ff94fde195c
C26_1755,bollinger_expansion_breakout,30,1.55,27b957b0bdf6c193
C26_1756,bollinger_expansion_breakout,31,1.56,7e53c234443cf90d
C26_1757,bollinger_expansion_breakout,32,1.57,89ef82712d9ce3e4
C26_1758,bollinger_expansion_breakout,33,1.58,c2234a4e5603f6ee
C26_1759,bollinger_expansion_breakout,34,1.59,1d806e0675a8fe46
C26_1760,bollinger_expansion_breakout,15,1.6,b3ebd76c2ebc29de
C26_1761,bollinger_expansion_breakout,16,1.61,89bcf77c30253b8f
C26_1762,bollinger_expansion_breakout,17,1.62,65e0423a38b5bc20
C26_1763,bollinger_expansion_breakout,18,1.63,207ccc7f494229bb
C26_1764,bollinger_expansion_breakout,19,1.64,123a74eab0ad2bb8
C26_1765,bollinger_expansion_breakout,20,1.65,919b2ca4e0f93264
C26_1766,bollinger_expansion_breakout,21,1.66,efe1b79b5cff21d7
C26_1767,bollinger_expansion_breakout,22,1.67,8eda4198decc7a58
C26_1768,bollinger_expansion_breakout,23,1.68,effb53c6a324fcfb
C26_1769,bollinger_expansion_breakout,24,1.69,3b3f69476fc3c211
C26_1770,bollinger_expansion_breakout,25,1.7,0eaa0beb74aa8d37
C26_1771,bollinger_expansion_breakout,26,1.71,b0a351dcf221a07c
C26_1772,bollinger_expansion_breakout,27,1.72,8f045426f8763132
C26_1773,bollinger_expansion_breakout,28,1.73,4afe6fbb89bcbd06
C26_1774,bollinger_expansion_breakout,29,1.74,105bbed194e7f990
C26_1775,bollinger_expansion_breakout,30,1.75,0074ba6053e80f70
C26_1776,bollinger_expansion_breakout,31,1.76,ea60110b764da8b8
C26_1777,bollinger_expansion_breakout,32,1.77,331a2023d1165145
C26_1778,bollinger_expansion_breakout,33,1.78,57edad085d2dad55
C26_1779,bollinger_expansion_breakout,34,1.79,4dceea72b0dc2770
C26_1780,bollinger_expansion_breakout,15,1.8,6cd2c66dc9f01cae
C26_1781,bollinger_expansion_breakout,16,1.81,a1bf54f6cbb66be7
C26_1782,bollinger_expansion_breakout,17,1.82,a97adae04b92b2a3
C26_1783,bollinger_expansion_breakout,18,1.83,8f0951582dd1db46
C26_1784,bollinger_expansion_breakout,19,1.84,b87e347d7649634c
C26_1785,bollinger_expansion_breakout,20,1.85,ff54d91e5d82728c
C26_1786,bollinger_expansion_breakout,21,1.86,3124fd6f03e605c5
C26_1787,bollinger_expansion_breakout,22,1.87,b42cd37d625d12a2
C26_1788,bollinger_expansion_breakout,23,1.88,e36178fd6b47eacd
C26_1789,bollinger_expansion_breakout,24,1.89,c62764371944a0a5
C26_1790,bollinger_expansion_breakout,25,1.9,d4a7c9eba2714710
C26_1791,bollinger_expansion_breakout,26,1.91,dec49b3e8a8e8c60
C26_1792,bollinger_expansion_breakout,27,1.92,f2e4f0863aa855cc
C26_1793,bollinger_expansion_breakout,28,1.93,db4d3cb0baf8493a
C26_1794,bollinger_expansion_breakout,29,1.94,ab75acfeb0dace76
C26_1795,bollinger_expansion_breakout,30,1.95,a3e17e6a71d9a6cf
C26_1796,bollinger_expansion_breakout,31,1.96,af1702af0f30a462
C26_1797,bollinger_expansion_breakout,32,1.97,46548c958f085b81
C26_1798,bollinger_expansion_breakout,33,1.98,65062dd659760706
C26_1799,bollinger_expansion_breakout,34,1.99,bbb1d4265a450169
C26_1800,bollinger_expansion_breakout,15,1.5,04986cd4c5bc2629
C26_1801,bollinger_expansion_breakout,16,1.51,77a03ae0d9d4d13e
C26_1802,bollinger_expansion_breakout,17,1.52,4e2b271726438775
C26_1803,bollinger_expansion_breakout,18,1.53,f7a0b71365ccebe3
C26_1804,bollinger_expansion_breakout,19,1.54,73da32d88697a934
C26_1805,bollinger_expansion_breakout,20,1.55,6925975d6f538311
C26_1806,bollinger_expansion_breakout,21,1.56,53c24542468c9d42
C26_1807,bollinger_expansion_breakout,22,1.57,469ff084310be9b3
C26_1808,bollinger_expansion_breakout,23,1.58,988ead0b906a2e17
C26_1809,bollinger_expansion_breakout,24,1.59,e89545636a03e5ec
C26_1810,bollinger_expansion_breakout,25,1.6,877ed4d5bcc4e3ec
C26_1811,bollinger_expansion_breakout,26,1.61,218ba82421dca126
C26_1812,bollinger_expansion_breakout,27,1.62,c1628280f74d97b6
C26_1813,bollinger_expansion_breakout,28,1.63,e113ff470b398816
C26_1814,bollinger_expansion_breakout,29,1.64,5b1f694dbb45fee2
C26_1815,bollinger_expansion_breakout,30,1.65,ac37792342e1f015
C26_1816,bollinger_expansion_breakout,31,1.66,790531afe5c64b23
C26_1817,bollinger_expansion_breakout,32,1.67,e39170903f461d80
C26_1818,bollinger_expansion_breakout,33,1.68,5d300edf5065f15b
C26_1819,bollinger_expansion_breakout,34,1.69,5bd3df38529c4828
C26_1820,bollinger_expansion_breakout,15,1.7,2f6ea1553beef8c6
C26_1821,bollinger_expansion_breakout,16,1.71,044f7df0bd0e6d5e
C26_1822,bollinger_expansion_breakout,17,1.72,f145456233ece7c6
C26_1823,bollinger_expansion_breakout,18,1.73,f1d2113d9ecd2d5e
C26_1824,bollinger_expansion_breakout,19,1.74,78325479c0cd3bae
C26_1825,bollinger_expansion_breakout,20,1.75,0d2e264ec26271f1
C26_1826,bollinger_expansion_breakout,21,1.76,89d3149754d8ff20
C26_1827,bollinger_expansion_breakout,22,1.77,4f680507bebb7120
C26_1828,bollinger_expansion_breakout,23,1.78,18aabae1cd210499
C26_1829,bollinger_expansion_breakout,24,1.79,9e45048ac0fed99b
C26_1830,bollinger_expansion_breakout,25,1.8,6ca5a08353d3be11
C26_1831,bollinger_expansion_breakout,26,1.81,d96cc3fabadda2d6
C26_1832,bollinger_expansion_breakout,27,1.82,b80001c66d00596f
C26_1833,bollinger_expansion_breakout,28,1.83,0d374ed57b928ac8
C26_1834,bollinger_expansion_breakout,29,1.84,8020da2a1671fe03
C26_1835,bollinger_expansion_breakout,30,1.85,c23916fe35b9c2f9
C26_1836,bollinger_expansion_breakout,31,1.86,6b2abd1578973062
C26_1837,bollinger_expansion_breakout,32,1.87,b398edbba3b2a92f
C26_1838,bollinger_expansion_breakout,33,1.88,b6e5c376aa2854d0
C26_1839,bollinger_expansion_breakout,34,1.89,207e251fb53440fe
C26_1840,bollinger_expansion_breakout,15,1.9,d67b9506659171ef
C26_1841,bollinger_expansion_breakout,16,1.91,aaebb34e52ad8b85
C26_1842,bollinger_expansion_breakout,17,1.92,b3c51ea47674cae3
C26_1843,bollinger_expansion_breakout,18,1.93,fd8e1ac396d23733
C26_1844,bollinger_expansion_breakout,19,1.94,65e3d2111d5e199d
C26_1845,bollinger_expansion_breakout,20,1.95,4d97124e4474251a
C26_1846,bollinger_expansion_breakout,21,1.96,e43b9ecbf904acc2
C26_1847,bollinger_expansion_breakout,22,1.97,84bdbb869f3deac7
C26_1848,bollinger_expansion_breakout,23,1.98,160138c19d526ff4
C26_1849,bollinger_expansion_breakout,24,1.99,85f0a38d062b28de
C26_1850,bollinger_expansion_breakout,25,1.5,fe7208b4a3238596
C26_1851,bollinger_expansion_breakout,26,1.51,fa4111d09ee8f83e
C26_1852,bollinger_expansion_breakout,27,1.52,c0ac6731e46c106a
C26_1853,bollinger_expansion_breakout,28,1.53,e2b745884367496b
C26_1854,bollinger_expansion_breakout,29,1.54,c452cea30a645dad
C26_1855,bollinger_expansion_breakout,30,1.55,7ca6e85cf753d6b3
C26_1856,bollinger_expansion_breakout,31,1.56,5fc2ff04c1435a39
C26_1857,bollinger_expansion_breakout,32,1.57,960fa0d0134f1be0
C26_1858,bollinger_expansion_breakout,33,1.58,9b9b278e13029d1c
C26_1859,bollinger_expansion_breakout,34,1.59,f343e9afc39d388d
C26_1860,bollinger_expansion_breakout,15,1.6,a1d36abceba8458d
C26_1861,bollinger_expansion_breakout,16,1.61,b02370fc46f9f703
C26_1862,bollinger_expansion_breakout,17,1.62,953e40c35a983472
C26_1863,bollinger_expansion_breakout,18,1.63,fceb3c65ef4be455
C26_1864,bollinger_expansion_breakout,19,1.64,71411e20606095ff
C26_1865,bollinger_expansion_breakout,20,1.65,8ce7656b41927a73
C26_1866,bollinger_expansion_breakout,21,1.66,6c95b30746758e71
C26_1867,bollinger_expansion_breakout,22,1.67,56622c8cc1b07613
C26_1868,bollinger_expansion_breakout,23,1.68,d43149a6cab5f3b6
C26_1869,bollinger_expansion_breakout,24,1.69,bfad744beb88c57e
C26_1870,bollinger_expansion_breakout,25,1.7,0f4c7eeaae59d92a
C26_1871,bollinger_expansion_breakout,26,1.71,226a0bf3b472bcba
C26_1872,bollinger_expansion_breakout,27,1.72,44a6b351fc4793b8
C26_1873,bollinger_expansion_breakout,28,1.73,dbae007094175d1d
C26_1874,bollinger_expansion_breakout,29,1.74,ada91866d03f704c
C26_1875,bollinger_expansion_breakout,30,1.75,b177a99b3b46f606
C26_1876,bollinger_expansion_breakout,31,1.76,7ac1d0d97178ab2a
C26_1877,bollinger_expansion_breakout,32,1.77,08a40f975ee6efb3
C26_1878,bollinger_expansion_breakout,33,1.78,222d13a997065eb5
C26_1879,bollinger_expansion_breakout,34,1.79,cc01b264acc92108
C26_1880,bollinger_expansion_breakout,15,1.8,1443ddead705afc3
C26_1881,bollinger_expansion_breakout,16,1.81,47f9bf44bf57d5ba
C26_1882,bollinger_expansion_breakout,17,1.82,92a6665ba4e7c6e5
C26_1883,bollinger_expansion_breakout,18,1.83,a15346d8e3c628f4
C26_1884,bollinger_expansion_breakout,19,1.84,644e3f87e3785cc3
C26_1885,bollinger_expansion_breakout,20,1.85,36cac751c97f344a
C26_1886,bollinger_expansion_breakout,21,1.86,6b31e5bb79754e21
C26_1887,bollinger_expansion_breakout,22,1.87,51947ff1410474f1
C26_1888,bollinger_expansion_breakout,23,1.88,b5713e7f50a0702a
C26_1889,bollinger_expansion_breakout,24,1.89,5b866ef5aba45d47
C26_1890,bollinger_expansion_breakout,25,1.9,8b872425a2736a6e
C26_1891,bollinger_expansion_breakout,26,1.91,c12a591d31eae8c4
C26_1892,bollinger_expansion_breakout,27,1.92,fc305811d7fcb5f6
C26_1893,bollinger_expansion_breakout,28,1.93,33f1914694ba720b
C26_1894,bollinger_expansion_breakout,29,1.94,440897cb14461e19
C26_1895,bollinger_expansion_breakout,30,1.95,8e1bdb2abae1c2af
C26_1896,bollinger_expansion_breakout,31,1.96,d140083ec3d562d1
C26_1897,bollinger_expansion_breakout,32,1.97,685d51d516414572
