candidate_id,candidate_hash,family,template_type,min_expected_r,min_adx,max_funding_abs,min_15m_body,min_5m_wick,session_mode,require_5m_vwap_reclaim,trail_atr_mult,breakeven_atr_mult,time_stop
P295_02705,7f7d083f81297472,second_retest,pullback_after_impulse,1.1,12,0.00035,0.4,0.3,all,False,1.5,1.2,24
P295_02706,d889253fde7f97de,london_tokyo,pullback_after_impulse,1.2,14,0.00035,0.4,0.4,london_ny,False,,,24
P295_02707,bbbb85211ec2f78b,expected_r,pullback_after_impulse,1.3,14,0.00035,0.4,0.4,tokyo_london,False,1.2,,24
P295_02708,9608e1062d587d55,funding_ny_hardening,pullback_after_impulse,1.4,14,0.00035,0.4,0.4,all,True,1.5,0.8,48
P295_02709,b62c9cd6087d790c,exit_risk,pullback_after_impulse,1.55,16,0.00035,0.5,0.4,london_ny,False,,0.8,48
P295_02710,2bcaaba63c376809,variant_c_mtf,hh_hl_continuation,1.1,16,0.00045,0.5,0.4,tokyo_london,False,1.2,1.2,48
P295_02711,29efcd88061225dd,variant_b_rescue_mtf,hh_hl_continuation,1.2,16,0.00045,0.5,0.4,all,False,1.5,1.2,48
P295_02712,d470622530059858,pf12_fusion_mtf,hh_hl_continuation,1.3,18,0.00045,0.5,0.4,london_ny,True,,,
P295_02713,94f2d18030b716d3,dirty_pf8_pruning,hh_hl_continuation,1.4,18,0.00045,0.5,0.4,tokyo_london,False,1.2,,
P295_02714,a4cc88428efccef6,vwap_reclaim,hh_hl_continuation,1.55,18,0.00045,0.5,0.4,all,False,1.5,0.8,
P295_02715,8d855bcbcb65c781,second_retest,hh_hl_continuation,1.1,20,0.0006,0.5,0.4,london_ny,False,,0.8,
P295_02716,ff96fc8a88e28a0d,london_tokyo,hh_hl_continuation,1.2,20,0.0006,0.2,0.4,tokyo_london,True,1.2,1.2,24
P295_02717,a5aa012e6ea66c7c,expected_r,hh_hl_continuation,1.3,20,0.0006,0.2,0.5,all,False,1.5,1.2,24
P295_02718,27d8bcd532b82665,funding_ny_hardening,hh_hl_continuation,1.4,10,0.0006,0.2,0.5,london_ny,False,,,24
P295_02719,1267cd5053441cba,exit_risk,hh_hl_continuation,1.55,10,0.0006,0.2,0.5,tokyo_london,False,1.2,,24
P295_02720,6fd113d449115444,variant_c_mtf,bollinger_expansion_breakout,1.1,10,0.00025,0.2,0.5,all,True,1.5,0.8,48
P295_02721,78b518104fc36e77,variant_b_rescue_mtf,bollinger_expansion_breakout,1.2,12,0.00025,0.2,0.5,london_ny,False,,0.8,48
P295_02722,93c11ad69c74cb7a,pf12_fusion_mtf,bollinger_expansion_breakout,1.3,12,0.00025,0.2,0.5,tokyo_london,False,1.2,1.2,48
P295_02723,eae425b9be554044,dirty_pf8_pruning,bollinger_expansion_breakout,1.4,12,0.00025,0.3,0.5,all,False,1.5,1.2,48
P295_02724,d772815115feea46,vwap_reclaim,bollinger_expansion_breakout,1.55,14,0.00025,0.3,0.5,london_ny,True,,,
P295_02725,96a7dc39efe8a00c,second_retest,bollinger_expansion_breakout,1.1,14,0.00035,0.3,0.5,tokyo_london,False,1.2,,
P295_02726,3e1f1e3bbad4f5d0,london_tokyo,bollinger_expansion_breakout,1.2,14,0.00035,0.3,0.5,all,False,1.5,0.8,
P295_02727,734b2dc525e7730c,expected_r,bollinger_expansion_breakout,1.3,16,0.00035,0.3,0.5,london_ny,False,,0.8,
P295_02728,d6db5f9827e4f11e,funding_ny_hardening,bollinger_expansion_breakout,1.4,16,0.00035,0.3,0.2,tokyo_london,True,1.2,1.2,24
P295_02729,ded1c01eb7f7663a,exit_risk,bollinger_expansion_breakout,1.55,16,0.00035,0.3,0.2,all,False,1.5,1.2,24
P295_02730,2fb187c98e32fb70,variant_c_mtf,atr_volatility_expansion,1.1,18,0.00045,0.4,0.2,london_ny,False,,,24
P295_02731,e9a1fd87aa27a9fd,variant_b_rescue_mtf,atr_volatility_expansion,1.2,18,0.00045,0.4,0.2,tokyo_london,False,1.2,,24
P295_02732,308f98aef1ddcfe9,pf12_fusion_mtf,atr_volatility_expansion,1.3,18,0.00045,0.4,0.2,all,True,1.5,0.8,48
P295_02733,b6e9c0fdc97a248e,dirty_pf8_pruning,atr_volatility_expansion,1.4,20,0.00045,0.4,0.2,london_ny,False,,0.8,48
P295_02734,70819306481322c6,vwap_reclaim,atr_volatility_expansion,1.55,20,0.00045,0.4,0.2,tokyo_london,False,1.2,1.2,48
P295_02735,611ffa047c9b65fc,second_retest,atr_volatility_expansion,1.1,20,0.0006,0.4,0.2,all,False,1.5,1.2,48
P295_02736,5a4754505aad6bce,london_tokyo,atr_volatility_expansion,1.2,10,0.0006,0.4,0.2,london_ny,True,,,
P295_02737,b4c2282582daffc3,expected_r,atr_volatility_expansion,1.3,10,0.0006,0.5,0.2,tokyo_london,False,1.2,,
P295_02738,94a82bba565a16f9,funding_ny_hardening,atr_volatility_expansion,1.4,10,0.0006,0.5,0.2,all,False,1.5,0.8,
P295_02739,0b61dbc83c6d2254,exit_risk,atr_volatility_expansion,1.55,12,0.0006,0.5,0.3,london_ny,False,,0.8,
P295_02740,60b586257b91a7cd,variant_c_mtf,breakout_retest,1.1,12,0.00025,0.5,0.3,tokyo_london,True,1.2,1.2,24
P295_02741,b2e5748176337e3e,variant_b_rescue_mtf,breakout_retest,1.2,12,0.00025,0.5,0.3,all,False,1.5,1.2,24
P295_02742,9a5f5289c39611bd,pf12_fusion_mtf,breakout_retest,1.3,14,0.00025,0.5,0.3,london_ny,False,,,24
P295_02743,e9795f39678dee34,dirty_pf8_pruning,breakout_retest,1.4,14,0.00025,0.5,0.3,tokyo_london,False,1.2,,24
P295_02744,eb50dfee290b111d,vwap_reclaim,breakout_retest,1.55,14,0.00025,0.2,0.3,all,True,1.5,0.8,48
P295_02745,6924da03ddbb1b58,second_retest,breakout_retest,1.1,16,0.00035,0.2,0.3,london_ny,False,,0.8,48
P295_02746,1cf388339bd0c427,london_tokyo,breakout_retest,1.2,16,0.00035,0.2,0.3,tokyo_london,False,1.2,1.2,48
P295_02747,530158b706f38615,expected_r,breakout_retest,1.3,16,0.00035,0.2,0.3,all,False,1.5,1.2,48
P295_02748,51ca1f557342c299,funding_ny_hardening,breakout_retest,1.4,18,0.00035,0.2,0.3,london_ny,True,,,
P295_02749,bfbd7cd43f4221c6,exit_risk,breakout_retest,1.55,18,0.00035,0.2,0.3,tokyo_london,False,1.2,,
P295_02750,1464bf48311d03f5,variant_c_mtf,vwap_reclaim_continuation,1.1,18,0.00045,0.2,0.4,all,False,1.5,0.8,
P295_02751,4da6e36b03bd41b0,variant_b_rescue_mtf,vwap_reclaim_continuation,1.2,20,0.00045,0.3,0.4,london_ny,False,,0.8,
P295_02752,4a0f8f4064fb2728,pf12_fusion_mtf,vwap_reclaim_continuation,1.3,20,0.00045,0.3,0.4,tokyo_london,True,1.2,1.2,24
P295_02753,18860147846461b1,dirty_pf8_pruning,vwap_reclaim_continuation,1.4,20,0.00045,0.3,0.4,all,False,1.5,1.2,24
P295_02754,dc8d4dd77c7ad3c9,vwap_reclaim,vwap_reclaim_continuation,1.55,10,0.00045,0.3,0.4,london_ny,False,,,24
P295_02755,075d1f55453fce8b,second_retest,vwap_reclaim_continuation,1.1,10,0.0006,0.3,0.4,tokyo_london,False,1.2,,24
P295_02756,4665fed93be8fe7a,london_tokyo,vwap_reclaim_continuation,1.2,10,0.0006,0.3,0.4,all,True,1.5,0.8,48
P295_02757,1356f74373cc1b48,expected_r,vwap_reclaim_continuation,1.3,12,0.0006,0.3,0.4,london_ny,False,,0.8,48
P295_02758,aeddef3529d2c856,funding_ny_hardening,vwap_reclaim_continuation,1.4,12,0.0006,0.4,0.4,tokyo_london,False,1.2,1.2,48
P295_02759,fbc9b4e69f0ae1b2,exit_risk,vwap_reclaim_continuation,1.55,12,0.0006,0.4,0.4,all,False,1.5,1.2,48
P295_02760,27bef766fa1c76f5,variant_c_mtf,london_continuation,1.1,14,0.00025,0.4,0.4,london_ny,True,,,
P295_02761,23de33c6cf999f32,variant_b_rescue_mtf,london_continuation,1.2,14,0.00025,0.4,0.5,tokyo_london,False,1.2,,
P295_02762,d02a6f4aa1e789c8,pf12_fusion_mtf,london_continuation,1.3,14,0.00025,0.4,0.5,all,False,1.5,0.8,
P295_02763,efa64918d4a0fe45,dirty_pf8_pruning,london_continuation,1.4,16,0.00025,0.4,0.5,london_ny,False,,0.8,
P295_02764,53d6105db8dc50d5,vwap_reclaim,london_continuation,1.55,16,0.00025,0.4,0.5,tokyo_london,True,1.2,1.2,24
P295_02765,c32e75b6bb537577,second_retest,london_continuation,1.1,16,0.00035,0.5,0.5,all,False,1.5,1.2,24
P295_02766,b8d1a7496915b038,london_tokyo,london_continuation,1.2,18,0.00035,0.5,0.5,london_ny,False,,,24
P295_02767,2ab5ec1572aabbb1,expected_r,london_continuation,1.3,18,0.00035,0.5,0.5,tokyo_london,False,1.2,,24
P295_02768,a7b95ec9d11090e6,funding_ny_hardening,london_continuation,1.4,18,0.00035,0.5,0.5,all,True,1.5,0.8,48
P295_02769,7f929f3b47148026,exit_risk,london_continuation,1.55,20,0.00035,0.5,0.5,london_ny,False,,0.8,48
P295_02770,276fee2580b8b757,variant_c_mtf,asia_range_breakout,1.1,20,0.00045,0.5,0.5,tokyo_london,False,1.2,1.2,48
P295_02771,5b74035f0e047fa4,variant_b_rescue_mtf,asia_range_breakout,1.2,20,0.00045,0.5,0.5,all,False,1.5,1.2,48
P295_02772,3daa64a2edcfcb11,pf12_fusion_mtf,asia_range_breakout,1.3,10,0.00045,0.2,0.2,london_ny,True,,,
P295_02773,51842358989be70f,dirty_pf8_pruning,asia_range_breakout,1.4,10,0.00045,0.2,0.2,tokyo_london,False,1.2,,
P295_02774,a3a54a1a97f81f77,vwap_reclaim,asia_range_breakout,1.55,10,0.00045,0.2,0.2,all,False,1.5,0.8,
P295_02775,91eb83f343a28e87,second_retest,asia_range_breakout,1.1,12,0.0006,0.2,0.2,london_ny,False,,0.8,
P295_02776,a2b01fb01353e6de,london_tokyo,asia_range_breakout,1.2,12,0.0006,0.2,0.2,tokyo_london,True,1.2,1.2,24
P295_02777,1643a1eaae08f517,expected_r,asia_range_breakout,1.3,12,0.0006,0.2,0.2,all,False,1.5,1.2,24
P295_02778,1200522e2902576a,funding_ny_hardening,asia_range_breakout,1.4,14,0.0006,0.2,0.2,london_ny,False,,,24
P295_02779,aaad0da50ec015ff,exit_risk,asia_range_breakout,1.55,14,0.0006,0.3,0.2,tokyo_london,False,1.2,,24
P295_02780,ccac31c0a0dd5951,variant_c_mtf,pullback_after_impulse,1.1,14,0.00025,0.3,0.2,all,True,1.5,0.8,48
P295_02781,f5e6131dcdd856b7,variant_b_rescue_mtf,pullback_after_impulse,1.2,16,0.00025,0.3,0.2,london_ny,False,,0.8,48
P295_02782,aa2e3a0e586f4ee8,pf12_fusion_mtf,pullback_after_impulse,1.3,16,0.00025,0.3,0.2,tokyo_london,False,1.2,1.2,48
P295_02783,ce692059006e1415,dirty_pf8_pruning,pullback_after_impulse,1.4,16,0.00025,0.3,0.3,all,False,1.5,1.2,48
P295_02784,04124d2c0a8a97c9,vwap_reclaim,pullback_after_impulse,1.55,18,0.00025,0.3,0.3,london_ny,True,,,
P295_02785,1050e9f493a600f2,second_retest,pullback_after_impulse,1.1,18,0.00035,0.3,0.3,tokyo_london,False,1.2,,
P295_02786,5490796e79b9282f,london_tokyo,pullback_after_impulse,1.2,18,0.00035,0.4,0.3,all,False,1.5,0.8,
P295_02787,7e72c68c68ea05a0,expected_r,pullback_after_impulse,1.3,20,0.00035,0.4,0.3,london_ny,False,,0.8,
P295_02788,b06f3c54526920d9,funding_ny_hardening,pullback_after_impulse,1.4,20,0.00035,0.4,0.3,tokyo_london,True,1.2,1.2,24
P295_02789,12ad2a743411364f,exit_risk,pullback_after_impulse,1.55,20,0.00035,0.4,0.3,all,False,1.5,1.2,24
P295_02790,58343aa4c8faf74f,variant_c_mtf,hh_hl_continuation,1.1,10,0.00045,0.4,0.3,london_ny,False,,,24
P295_02791,14550b40e6fe8777,variant_b_rescue_mtf,hh_hl_continuation,1.2,10,0.00045,0.4,0.3,tokyo_london,False,1.2,,24
P295_02792,3ec8b5c6bbbe0654,pf12_fusion_mtf,hh_hl_continuation,1.3,10,0.00045,0.4,0.3,all,True,1.5,0.8,48
P295_02793,80ed19fa5220a1cb,dirty_pf8_pruning,hh_hl_continuation,1.4,12,0.00045,0.5,0.3,london_ny,False,,0.8,48
P295_02794,9e3033c75e69385f,vwap_reclaim,hh_hl_continuation,1.55,12,0.00045,0.5,0.4,tokyo_london,False,1.2,1.2,48
P295_02795,23a1cb7a8f8b88d3,second_retest,hh_hl_continuation,1.1,12,0.0006,0.5,0.4,all,False,1.5,1.2,48
P295_02796,fc4014a6b1b4e068,london_tokyo,hh_hl_continuation,1.2,14,0.0006,0.5,0.4,london_ny,True,,,
P295_02797,69c592a44b89c6b1,expected_r,hh_hl_continuation,1.3,14,0.0006,0.5,0.4,tokyo_london,False,1.2,,
P295_02798,0a89c03c4b1910ea,funding_ny_hardening,hh_hl_continuation,1.4,14,0.0006,0.5,0.4,all,False,1.5,0.8,
P295_02799,7aaf7e9c0a1da813,exit_risk,hh_hl_continuation,1.55,16,0.0006,0.5,0.4,london_ny,False,,0.8,
P295_02800,e9a4646fe3473f4a,variant_c_mtf,bollinger_expansion_breakout,1.1,16,0.00025,0.2,0.4,tokyo_london,True,1.2,1.2,24
P295_02801,5c0fca4569dd476f,variant_b_rescue_mtf,bollinger_expansion_breakout,1.2,16,0.00025,0.2,0.4,all,False,1.5,1.2,24
P295_02802,a93cf364798f0e07,pf12_fusion_mtf,bollinger_expansion_breakout,1.3,18,0.00025,0.2,0.4,london_ny,False,,,24
P295_02803,3a495976664e35d8,dirty_pf8_pruning,bollinger_expansion_breakout,1.4,18,0.00025,0.2,0.4,tokyo_london,False,1.2,,24
P295_02804,8e2f08c2a3e837a3,vwap_reclaim,bollinger_expansion_breakout,1.55,18,0.00025,0.2,0.4,all,True,1.5,0.8,48
P295_02805,2f490d20f8a0b36e,second_retest,bollinger_expansion_breakout,1.1,20,0.00035,0.2,0.5,london_ny,False,,0.8,48
P295_02806,c7ead2753f5312fe,london_tokyo,bollinger_expansion_breakout,1.2,20,0.00035,0.2,0.5,tokyo_london,False,1.2,1.2,48
P295_02807,a25bedc24e501f2a,expected_r,bollinger_expansion_breakout,1.3,20,0.00035,0.3,0.5,all,False,1.5,1.2,48
P295_02808,2fb88ba3e21cf379,funding_ny_hardening,bollinger_expansion_breakout,1.4,10,0.00035,0.3,0.5,london_ny,True,,,
P295_02809,2b43a942524b3c85,exit_risk,bollinger_expansion_breakout,1.55,10,0.00035,0.3,0.5,tokyo_london,False,1.2,,
P295_02810,f45fbc950128800e,variant_c_mtf,atr_volatility_expansion,1.1,10,0.00045,0.3,0.5,all,False,1.5,0.8,
P295_02811,1dd9a5a54d684a39,variant_b_rescue_mtf,atr_volatility_expansion,1.2,12,0.00045,0.3,0.5,london_ny,False,,0.8,
P295_02812,94e5ff53494e841b,pf12_fusion_mtf,atr_volatility_expansion,1.3,12,0.00045,0.3,0.5,tokyo_london,True,1.2,1.2,24
P295_02813,606558240cd78d54,dirty_pf8_pruning,atr_volatility_expansion,1.4,12,0.00045,0.3,0.5,all,False,1.5,1.2,24
P295_02814,81521f2d8eb5a76b,vwap_reclaim,atr_volatility_expansion,1.55,14,0.00045,0.4,0.5,london_ny,False,,,24
P295_02815,96ca271c0ef08f0b,second_retest,atr_volatility_expansion,1.1,14,0.0006,0.4,0.5,tokyo_london,False,1.2,,24
P295_02816,b499b673152ad08c,london_tokyo,atr_volatility_expansion,1.2,14,0.0006,0.4,0.2,all,True,1.5,0.8,48
P295_02817,a99fea8dc20b6a6e,expected_r,atr_volatility_expansion,1.3,16,0.0006,0.4,0.2,london_ny,False,,0.8,48
P295_02818,22152063361bf6ff,funding_ny_hardening,atr_volatility_expansion,1.4,16,0.0006,0.4,0.2,tokyo_london,False,1.2,1.2,48
P295_02819,390e55988d1e0f09,exit_risk,atr_volatility_expansion,1.55,16,0.0006,0.4,0.2,all,False,1.5,1.2,48
P295_02820,03f647bb524d6ac2,variant_c_mtf,breakout_retest,1.1,18,0.00025,0.4,0.2,london_ny,True,,,
P295_02821,88ce0fb8c3ce26c1,variant_b_rescue_mtf,breakout_retest,1.2,18,0.00025,0.5,0.2,tokyo_london,False,1.2,,
P295_02822,dbdf55f3736a743b,pf12_fusion_mtf,breakout_retest,1.3,18,0.00025,0.5,0.2,all,False,1.5,0.8,
P295_02823,db19fb0aadfd1f26,dirty_pf8_pruning,breakout_retest,1.4,20,0.00025,0.5,0.2,london_ny,False,,0.8,
P295_02824,4168a6e715f739f5,vwap_reclaim,breakout_retest,1.55,20,0.00025,0.5,0.2,tokyo_london,True,1.2,1.2,24
P295_02825,84eb691668de18a1,second_retest,breakout_retest,1.1,20,0.00035,0.5,0.2,all,False,1.5,1.2,24
P295_02826,8586abf40cfd6b0f,london_tokyo,breakout_retest,1.2,10,0.00035,0.5,0.2,london_ny,False,,,24
P295_02827,60e30649bb9afe2b,expected_r,breakout_retest,1.3,10,0.00035,0.5,0.3,tokyo_london,False,1.2,,24
P295_02828,f0954c0b1656157f,funding_ny_hardening,breakout_retest,1.4,10,0.00035,0.2,0.3,all,True,1.5,0.8,48
P295_02829,a2326dca460ba08c,exit_risk,breakout_retest,1.55,12,0.00035,0.2,0.3,london_ny,False,,0.8,48
P295_02830,556e7b3afc3a440f,variant_c_mtf,vwap_reclaim_continuation,1.1,12,0.00045,0.2,0.3,tokyo_london,False,1.2,1.2,48
P295_02831,ca936b5a7dbad59a,variant_b_rescue_mtf,vwap_reclaim_continuation,1.2,12,0.00045,0.2,0.3,all,False,1.5,1.2,48
P295_02832,58fbd6b2d90ffc8b,pf12_fusion_mtf,vwap_reclaim_continuation,1.3,14,0.00045,0.2,0.3,london_ny,True,,,
P295_02833,bb7e516b77b1ca9d,dirty_pf8_pruning,vwap_reclaim_continuation,1.4,14,0.00045,0.2,0.3,tokyo_london,False,1.2,,
P295_02834,51b45f66b13762c4,vwap_reclaim,vwap_reclaim_continuation,1.55,14,0.00045,0.2,0.3,all,False,1.5,0.8,
P295_02835,35dd157e2958282f,second_retest,vwap_reclaim_continuation,1.1,16,0.0006,0.3,0.3,london_ny,False,,0.8,
P295_02836,ab5df221950bc03e,london_tokyo,vwap_reclaim_continuation,1.2,16,0.0006,0.3,0.3,tokyo_london,True,1.2,1.2,24
P295_02837,95ec339a0aead577,expected_r,vwap_reclaim_continuation,1.3,16,0.0006,0.3,0.3,all,False,1.5,1.2,24
P295_02838,30a30a7d902938fa,funding_ny_hardening,vwap_reclaim_continuation,1.4,18,0.0006,0.3,0.4,london_ny,False,,,24
P295_02839,7dd0526727c1144b,exit_risk,vwap_reclaim_continuation,1.55,18,0.0006,0.3,0.4,tokyo_london,False,1.2,,24
P295_02840,b425c50a29fe455c,variant_c_mtf,london_continuation,1.1,18,0.00025,0.3,0.4,all,True,1.5,0.8,48
P295_02841,b797ef9cb32bec19,variant_b_rescue_mtf,london_continuation,1.2,20,0.00025,0.3,0.4,london_ny,False,,0.8,48
P295_02842,93771fd4b59e9db2,pf12_fusion_mtf,london_continuation,1.3,20,0.00025,0.4,0.4,tokyo_london,False,1.2,1.2,48
P295_02843,6d771a9683a97840,dirty_pf8_pruning,london_continuation,1.4,20,0.00025,0.4,0.4,all,False,1.5,1.2,48
P295_02844,28823b2b70c0fdad,vwap_reclaim,london_continuation,1.55,10,0.00025,0.4,0.4,london_ny,True,,,
P295_02845,9294736ae590f937,second_retest,london_continuation,1.1,10,0.00035,0.4,0.4,tokyo_london,False,1.2,,
P295_02846,bc54c76d06c2895a,london_tokyo,london_continuation,1.2,10,0.00035,0.4,0.4,all,False,1.5,0.8,
P295_02847,227aa3b31fb14d4c,expected_r,london_continuation,1.3,12,0.00035,0.4,0.4,london_ny,False,,0.8,
P295_02848,a283f1750bb1dcd7,funding_ny_hardening,london_continuation,1.4,12,0.00035,0.4,0.4,tokyo_london,True,1.2,1.2,24
P295_02849,68074a9b40c04f66,exit_risk,london_continuation,1.55,12,0.00035,0.5,0.5,all,False,1.5,1.2,24
P295_02850,95f22ca2e4ef59e1,variant_c_mtf,asia_range_breakout,1.1,14,0.00045,0.5,0.5,london_ny,False,,,24
P295_02851,6b757bfd66291304,variant_b_rescue_mtf,asia_range_breakout,1.2,14,0.00045,0.5,0.5,tokyo_london,False,1.2,,24
P295_02852,7b5bdc8caf3e54fa,pf12_fusion_mtf,asia_range_breakout,1.3,14,0.00045,0.5,0.5,all,True,1.5,0.8,48
P295_02853,c2660aa7638ade62,dirty_pf8_pruning,asia_range_breakout,1.4,16,0.00045,0.5,0.5,london_ny,False,,0.8,48
P295_02854,3800809d67f2c28c,vwap_reclaim,asia_range_breakout,1.55,16,0.00045,0.5,0.5,tokyo_london,False,1.2,1.2,48
P295_02855,c97bcdd4893a6435,second_retest,asia_range_breakout,1.1,16,0.0006,0.5,0.5,all,False,1.5,1.2,48
P295_02856,c97feb3317852b81,london_tokyo,asia_range_breakout,1.2,18,0.0006,0.2,0.5,london_ny,True,,,
P295_02857,e3b6c57ce48ffa14,expected_r,asia_range_breakout,1.3,18,0.0006,0.2,0.5,tokyo_london,False,1.2,,
P295_02858,b2a72670c4b6a130,funding_ny_hardening,asia_range_breakout,1.4,18,0.0006,0.2,0.5,all,False,1.5,0.8,
P295_02859,7f0756191911f537,exit_risk,asia_range_breakout,1.55,20,0.0006,0.2,0.5,london_ny,False,,0.8,
P295_02860,d13f81ac937c918a,variant_c_mtf,pullback_after_impulse,1.1,20,0.00025,0.2,0.2,tokyo_london,True,1.2,1.2,24
P295_02861,70f4e0e0affd2d80,variant_b_rescue_mtf,pullback_after_impulse,1.2,20,0.00025,0.2,0.2,all,False,1.5,1.2,24
P295_02862,b40aa538d4cc7d19,pf12_fusion_mtf,pullback_after_impulse,1.3,10,0.00025,0.2,0.2,london_ny,False,,,24
P295_02863,6edeab9cd68d9edf,dirty_pf8_pruning,pullback_after_impulse,1.4,10,0.00025,0.3,0.2,tokyo_london,False,1.2,,24
P295_02864,490e465f552e8eb1,vwap_reclaim,pullback_after_impulse,1.55,10,0.00025,0.3,0.2,all,True,1.5,0.8,48
P295_02865,4726bf23d68db56a,second_retest,pullback_after_impulse,1.1,12,0.00035,0.3,0.2,london_ny,False,,0.8,48
P295_02866,6f5379e9bc952940,london_tokyo,pullback_after_impulse,1.2,12,0.00035,0.3,0.2,tokyo_london,False,1.2,1.2,48
P295_02867,ef34cafd8184407d,expected_r,pullback_after_impulse,1.3,12,0.00035,0.3,0.2,all,False,1.5,1.2,48
P295_02868,9eaaa3c2eadb1711,funding_ny_hardening,pullback_after_impulse,1.4,14,0.00035,0.3,0.2,london_ny,True,,,
P295_02869,88185ccf449dcb2f,exit_risk,pullback_after_impulse,1.55,14,0.00035,0.3,0.2,tokyo_london,False,1.2,,
P295_02870,e9aed5f7d9dbc255,variant_c_mtf,hh_hl_continuation,1.1,14,0.00045,0.4,0.2,all,False,1.5,0.8,
P295_02871,58d1630bec608e5e,variant_b_rescue_mtf,hh_hl_continuation,1.2,16,0.00045,0.4,0.3,london_ny,False,,0.8,
P295_02872,fe1a568c620b8952,pf12_fusion_mtf,hh_hl_continuation,1.3,16,0.00045,0.4,0.3,tokyo_london,True,1.2,1.2,24
P295_02873,275e21f03d9fd490,dirty_pf8_pruning,hh_hl_continuation,1.4,16,0.00045,0.4,0.3,all,False,1.5,1.2,24
P295_02874,2a074026df33f1d8,vwap_reclaim,hh_hl_continuation,1.55,18,0.00045,0.4,0.3,london_ny,False,,,24
P295_02875,02a0e478fda08104,second_retest,hh_hl_continuation,1.1,18,0.0006,0.4,0.3,tokyo_london,False,1.2,,24
P295_02876,2a099f316e495382,london_tokyo,hh_hl_continuation,1.2,18,0.0006,0.4,0.3,all,True,1.5,0.8,48
P295_02877,5e50760a221a70bf,expected_r,hh_hl_continuation,1.3,20,0.0006,0.5,0.3,london_ny,False,,0.8,48
P295_02878,27c9e50245882c80,funding_ny_hardening,hh_hl_continuation,1.4,20,0.0006,0.5,0.3,tokyo_london,False,1.2,1.2,48
P295_02879,eb1000a2bd3ddff7,exit_risk,hh_hl_continuation,1.55,20,0.0006,0.5,0.3,all,False,1.5,1.2,48
P295_02880,1c7366b7c5eff5de,variant_c_mtf,bollinger_expansion_breakout,1.1,10,0.00025,0.5,0.3,london_ny,True,,,
P295_02881,cdf017ff1f288378,variant_b_rescue_mtf,bollinger_expansion_breakout,1.2,10,0.00025,0.5,0.3,tokyo_london,False,1.2,,
P295_02882,fa6a7f1e2d8943ab,pf12_fusion_mtf,bollinger_expansion_breakout,1.3,10,0.00025,0.5,0.4,all,False,1.5,0.8,
P295_02883,b6ab46fff22c8caa,dirty_pf8_pruning,bollinger_expansion_breakout,1.4,12,0.00025,0.5,0.4,london_ny,False,,0.8,
P295_02884,9349d92010ea0096,vwap_reclaim,bollinger_expansion_breakout,1.55,12,0.00025,0.2,0.4,tokyo_london,True,1.2,1.2,24
P295_02885,bc7d0ee673069ec4,second_retest,bollinger_expansion_breakout,1.1,12,0.00035,0.2,0.4,all,False,1.5,1.2,24
P295_02886,864377234a6f1e73,london_tokyo,bollinger_expansion_breakout,1.2,14,0.00035,0.2,0.4,london_ny,False,,,24
P295_02887,106849b9a19e0e76,expected_r,bollinger_expansion_breakout,1.3,14,0.00035,0.2,0.4,tokyo_london,False,1.2,,24
P295_02888,c26bb8f3905ff957,funding_ny_hardening,bollinger_expansion_breakout,1.4,14,0.00035,0.2,0.4,all,True,1.5,0.8,48
P295_02889,3fb45d62d4e079ca,exit_risk,bollinger_expansion_breakout,1.55,16,0.00035,0.2,0.4,london_ny,False,,0.8,48
P295_02890,5bb74864f5a98588,variant_c_mtf,atr_volatility_expansion,1.1,16,0.00045,0.2,0.4,tokyo_london,False,1.2,1.2,48
P295_02891,e938f703267b988f,variant_b_rescue_mtf,atr_volatility_expansion,1.2,16,0.00045,0.3,0.4,all,False,1.5,1.2,48
P295_02892,5649e5bda25dec41,pf12_fusion_mtf,atr_volatility_expansion,1.3,18,0.00045,0.3,0.4,london_ny,True,,,
P295_02893,fdd53b084d56d18d,dirty_pf8_pruning,atr_volatility_expansion,1.4,18,0.00045,0.3,0.5,tokyo_london,False,1.2,,
P295_02894,85489c959b10d83f,vwap_reclaim,atr_volatility_expansion,1.55,18,0.00045,0.3,0.5,all,False,1.5,0.8,
P295_02895,58ffbf5704089179,second_retest,atr_volatility_expansion,1.1,20,0.0006,0.3,0.5,london_ny,False,,0.8,
P295_02896,31ae322bff410c60,london_tokyo,atr_volatility_expansion,1.2,20,0.0006,0.3,0.5,tokyo_london,True,1.2,1.2,24
P295_02897,acf81d43ff95386c,expected_r,atr_volatility_expansion,1.3,20,0.0006,0.3,0.5,all,False,1.5,1.2,24
P295_02898,7ce7195faf6d74ee,funding_ny_hardening,atr_volatility_expansion,1.4,10,0.0006,0.4,0.5,london_ny,False,,,24
P295_02899,422b78827dc5ec53,exit_risk,atr_volatility_expansion,1.55,10,0.0006,0.4,0.5,tokyo_london,False,1.2,,24
P295_02900,fa0c376f4ec76120,variant_c_mtf,breakout_retest,1.1,10,0.00025,0.4,0.5,all,True,1.5,0.8,48
P295_02901,72e34bcd6bdf6291,variant_b_rescue_mtf,breakout_retest,1.2,12,0.00025,0.4,0.5,london_ny,False,,0.8,48
P295_02902,899a49f4df0fdcbd,pf12_fusion_mtf,breakout_retest,1.3,12,0.00025,0.4,0.5,tokyo_london,False,1.2,1.2,48
